"Timestamp","MB Fan #1","MB Fan #2","MB Fan #3","MB Fan #4","MB Fan #5","MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB VCPU","CPU Package","CPU Load","GPU #1 Fan","GPU #1 Temp #1","GPU #1 Temp #2","GPU #1 Temp #3","GPU #1 Load","GPU #1 Memory Load","GPU #1 Video Engine","GPU #2 Temp #1","GPU #2 Temp #2","GPU #2 Load #1","GPU #2 Memory Load","GPU #2 Video Engine","HX1000i Fan","HX1000i Temp","HX1000i Power In #1","HX1000i Power Out #1","HX1000i Efficiency","HX1000i 12V Voltage","HX1000i 5V Voltage","HX1000i 3.3V Voltage","HX1000i 12V Current","HX1000i 5V Current","HX1000i 3.3V Current","HX1000i 12V Power","HX1000i 5V Power","HX1000i 3.3V Power"
"2025-09-22T14:41:12.000Z","738RPM","1272RPM","3629RPM","736RPM","730RPM","42.00°C","61.00°C","42.00°C","49.00°C","53.40°C","1.14V","59.38°C","55%","0RPM","44.00°C","38.00°C","32.00°C","0%","5%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","31.50°C","152W","138W","90W","11.90V","5.10V","3.30V","8.00A","8.30A","0.00A","95W","42W","0W"
"2025-09-22T14:41:13.000Z","738RPM","1272RPM","3629RPM","736RPM","730RPM","42.00°C","61.00°C","42.00°C","49.00°C","53.40°C","1.14V","59.38°C","55%","0RPM","44.00°C","38.00°C","32.00°C","0%","5%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","31.50°C","152W","138W","90W","11.90V","5.10V","3.30V","8.00A","8.30A","0.00A","95W","42W","0W"
"2025-09-22T14:41:14.000Z","738RPM","1272RPM","3629RPM","736RPM","730RPM","42.00°C","61.00°C","42.00°C","49.00°C","53.40°C","1.14V","59.38°C","55%","0RPM","44.00°C","38.00°C","32.00°C","0%","5%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","31.50°C","153W","138W","90W","11.90V","5.10V","3.30V","8.00A","8.40A","0.00A","95W","43W","0W"
"2025-09-22T14:41:15.000Z","739RPM","1098RPM","3781RPM","629RPM","851RPM","42.00°C","61.00°C","42.00°C","48.00°C","53.40°C","1.10V","56.00°C","24%","0RPM","44.00°C","39.00°C","33.00°C","38%","8%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","31.50°C","171W","156W","91W","11.90V","5.10V","3.30V","9.50A","8.40A","0.00A","113W","43W","0W"
"2025-09-22T14:41:16.000Z","739RPM","1098RPM","3781RPM","629RPM","851RPM","42.00°C","61.00°C","42.00°C","48.00°C","53.40°C","1.10V","56.00°C","24%","0RPM","44.00°C","39.00°C","33.00°C","38%","8%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","31.50°C","171W","156W","91W","11.90V","5.10V","3.30V","9.50A","8.40A","0.00A","113W","43W","0W"
"2025-09-22T14:41:17.000Z","739RPM","1098RPM","3781RPM","629RPM","851RPM","42.00°C","61.00°C","42.00°C","48.00°C","53.40°C","1.10V","56.00°C","24%","0RPM","44.00°C","39.00°C","33.00°C","38%","8%","0%","38.00°C","42.00°C","0%","0%","0%","1792RPM","31.50°C","165W","150W","91W","11.90V","5.00V","3.30V","9.00A","8.50A","0.00A","107W","43W","0W"
"2025-09-22T14:41:18.000Z","739RPM","1098RPM","3781RPM","629RPM","851RPM","42.00°C","61.00°C","42.00°C","48.00°C","53.40°C","1.10V","56.00°C","24%","0RPM","44.00°C","39.00°C","33.00°C","38%","8%","0%","38.00°C","42.00°C","0%","0%","0%","1784RPM","31.50°C","158W","143W","91W","11.90V","5.00V","3.30V","8.50A","8.40A","0.00A","101W","42W","0W"
"2025-09-22T14:41:19.000Z","739RPM","1098RPM","3781RPM","629RPM","851RPM","42.00°C","61.00°C","42.00°C","48.00°C","53.40°C","1.10V","56.00°C","24%","0RPM","44.00°C","39.00°C","33.00°C","38%","8%","0%","38.00°C","42.00°C","0%","0%","0%","1784RPM","31.50°C","158W","143W","91W","11.90V","5.00V","3.30V","8.50A","8.40A","0.00A","101W","42W","0W"
"2025-09-22T14:41:20.000Z","739RPM","1098RPM","3781RPM","629RPM","851RPM","42.00°C","61.00°C","42.00°C","48.00°C","53.40°C","1.10V","56.00°C","24%","0RPM","44.00°C","39.00°C","33.00°C","38%","8%","0%","38.00°C","42.00°C","0%","0%","0%","1784RPM","31.50°C","159W","144W","91W","11.90V","5.00V","3.30V","8.50A","8.50A","0.00A","101W","43W","0W"
"2025-09-22T14:41:21.000Z","739RPM","1098RPM","3781RPM","629RPM","851RPM","42.00°C","61.00°C","42.00°C","48.00°C","53.40°C","1.10V","56.00°C","24%","0RPM","44.00°C","39.00°C","33.00°C","38%","8%","0%","38.00°C","42.00°C","0%","0%","0%","1784RPM","31.50°C","159W","144W","91W","11.90V","5.00V","3.30V","8.50A","8.50A","0.00A","101W","43W","0W"
"2025-09-22T14:41:22.000Z","739RPM","1098RPM","3781RPM","629RPM","851RPM","42.00°C","61.00°C","42.00°C","48.00°C","53.40°C","1.10V","56.00°C","24%","0RPM","44.00°C","39.00°C","33.00°C","38%","8%","0%","38.00°C","42.00°C","0%","0%","0%","1784RPM","31.50°C","165W","150W","91W","11.90V","5.00V","3.30V","9.00A","8.50A","0.00A","107W","43W","0W"
"2025-09-22T14:41:23.000Z","739RPM","1098RPM","3781RPM","629RPM","851RPM","42.00°C","61.00°C","42.00°C","48.00°C","53.40°C","1.10V","56.00°C","57%","0RPM","44.00°C","39.00°C","33.00°C","38%","8%","0%","38.00°C","42.00°C","0%","0%","0%","1768RPM","31.50°C","152W","138W","90W","11.90V","5.10V","3.30V","8.00A","8.30A","0.00A","95W","42W","0W"
"2025-09-22T14:41:24.000Z","739RPM","1098RPM","3781RPM","629RPM","851RPM","42.00°C","61.00°C","42.00°C","48.00°C","53.40°C","1.10V","56.00°C","57%","0RPM","44.00°C","39.00°C","33.00°C","38%","8%","0%","38.00°C","42.00°C","0%","0%","0%","1792RPM","31.50°C","165W","149W","91W","11.90V","5.10V","3.30V","9.00A","8.30A","0.00A","107W","42W","0W"
"2025-09-22T14:41:25.000Z","739RPM","1098RPM","3781RPM","629RPM","851RPM","42.00°C","61.00°C","42.00°C","48.00°C","53.40°C","1.10V","56.00°C","57%","0RPM","44.00°C","39.00°C","33.00°C","38%","8%","0%","38.00°C","42.00°C","0%","0%","0%","1792RPM","31.50°C","165W","149W","91W","11.90V","5.10V","3.30V","9.00A","8.30A","0.00A","107W","42W","0W"
"2025-09-22T14:41:26.000Z","739RPM","1098RPM","3781RPM","629RPM","851RPM","42.00°C","61.00°C","42.00°C","48.00°C","53.40°C","1.10V","56.00°C","57%","0RPM","44.00°C","39.00°C","33.00°C","38%","8%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","31.50°C","164W","149W","91W","11.90V","5.00V","3.30V","9.00A","8.40A","0.00A","107W","42W","0W"
"2025-09-22T14:41:27.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","58.75°C","44%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","31.50°C","164W","149W","91W","11.90V","5.00V","3.30V","9.00A","8.40A","0.00A","107W","42W","0W"
"2025-09-22T14:41:28.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.25°C","44%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","4.00°C","102W","89W","87W","1.60V","5.00V","6.50V","9.00A","8.40A","5.00A","14W","42W","33W"
"2025-09-22T14:41:29.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.25°C","44%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1784RPM","31.50°C","165W","150W","91W","11.90V","5.00V","3.30V","9.00A","8.50A","0.00A","107W","43W","0W"
"2025-09-22T14:41:30.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.25°C","44%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1784RPM","31.50°C","165W","150W","91W","11.90V","5.00V","3.30V","9.00A","8.50A","0.00A","107W","43W","0W"
"2025-09-22T14:41:31.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.25°C","44%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","31.50°C","139W","125W","90W","11.90V","5.10V","3.30V","7.00A","8.10A","0.00A","83W","41W","0W"
"2025-09-22T14:41:32.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.25°C","44%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","31.50°C","122W","108W","89W","11.90V","5.10V","3.30V","5.50A","8.30A","0.00A","65W","42W","0W"
"2025-09-22T14:41:33.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.25°C","44%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","31.50°C","122W","108W","89W","11.90V","5.10V","3.30V","5.50A","8.30A","0.00A","65W","42W","0W"
"2025-09-22T14:41:34.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.25°C","44%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1800RPM","31.00°C","158W","143W","91W","11.90V","5.00V","3.30V","8.50A","8.40A","0.00A","101W","42W","0W"
"2025-09-22T14:41:35.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.25°C","44%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","31.00°C","140W","125W","90W","11.90V","5.00V","3.30V","7.00A","8.40A","0.00A","83W","42W","0W"
"2025-09-22T14:41:36.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.25°C","44%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","31.00°C","140W","125W","90W","11.90V","5.00V","3.30V","7.00A","8.40A","0.00A","83W","42W","0W"
"2025-09-22T14:41:37.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.13°C","39%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1800RPM","31.00°C","159W","144W","91W","11.90V","5.00V","3.30V","8.50A","8.50A","0.00A","101W","43W","0W"
"2025-09-22T14:41:38.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.13°C","39%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1800RPM","31.00°C","134W","120W","89W","11.90V","5.10V","3.30V","6.50A","8.30A","0.00A","77W","42W","0W"
"2025-09-22T14:41:39.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.13°C","39%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1800RPM","31.00°C","134W","120W","89W","11.90V","5.10V","3.30V","6.50A","8.30A","0.00A","77W","42W","0W"
"2025-09-22T14:41:40.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.13°C","39%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1800RPM","31.00°C","176W","160W","91W","11.90V","5.10V","3.30V","10.00A","8.10A","0.00A","119W","41W","0W"
"2025-09-22T14:41:41.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.13°C","39%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1784RPM","31.00°C","164W","149W","91W","11.90V","5.00V","3.30V","9.00A","8.40A","0.00A","107W","42W","0W"
"2025-09-22T14:41:42.000Z","1480RPM","1785RPM","4205RPM","634RPM","1139RPM","42.00°C","58.50°C","42.00°C","48.00°C","53.40°C","1.16V","60.13°C","39%","1801RPM","44.00°C","38.00°C","32.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1784RPM","31.00°C","164W","149W","91W","11.90V","5.00V","3.30V","9.00A","8.40A","0.00A","107W","42W","0W"
"2025-09-22T14:41:43.000Z","1518RPM","1762RPM","4205RPM","547RPM","1141RPM","42.00°C","67.50°C","42.00°C","48.00°C","53.40°C","1.16V","66.13°C","41%","1826RPM","44.00°C","36.00°C","31.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1800RPM","31.00°C","133W","119W","89W","11.90V","5.10V","3.30V","6.50A","8.10A","0.00A","77W","41W","0W"
"2025-09-22T14:41:44.000Z","1518RPM","1762RPM","4205RPM","547RPM","1141RPM","42.00°C","67.50°C","42.00°C","48.00°C","53.40°C","1.16V","66.13°C","41%","1826RPM","44.00°C","36.00°C","31.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","38RPM","38.00°C","21821W","12041W","55W","1.70V","92.00V","42.00V","6.50A","112.50A","40.00A","11W","10350W","1680W"
"2025-09-22T14:41:45.000Z","1518RPM","1762RPM","4205RPM","547RPM","1141RPM","42.00°C","67.50°C","42.00°C","48.00°C","53.40°C","1.16V","59.88°C","36%","1826RPM","44.00°C","36.00°C","31.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","38RPM","38.00°C","21821W","12041W","55W","1.70V","92.00V","42.00V","6.50A","112.50A","40.00A","11W","10350W","1680W"
"2025-09-22T14:41:46.000Z","1496RPM","1792RPM","4179RPM","540RPM","1037RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.20V","59.38°C","27%","1551RPM","42.00°C","35.00°C","29.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1800RPM","31.00°C","126W","112W","89W","11.90V","5.00V","3.30V","6.00A","8.10A","0.00A","71W","41W","0W"
"2025-09-22T14:41:47.000Z","1496RPM","1792RPM","4179RPM","540RPM","1037RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.20V","59.38°C","27%","1551RPM","42.00°C","35.00°C","29.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","31.00°C","126W","112W","89W","11.90V","5.10V","3.30V","6.00A","8.00A","0.00A","71W","41W","0W"
"2025-09-22T14:41:48.000Z","1496RPM","1792RPM","4179RPM","540RPM","1037RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.20V","59.38°C","27%","1551RPM","42.00°C","35.00°C","29.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","31.00°C","126W","112W","89W","11.90V","5.10V","3.30V","6.00A","8.00A","0.00A","71W","41W","0W"
"2025-09-22T14:41:49.000Z","1496RPM","1792RPM","4179RPM","540RPM","1037RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.20V","59.38°C","27%","1551RPM","42.00°C","35.00°C","29.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","31.00°C","146W","132W","90W","11.90V","5.10V","3.30V","7.50A","8.30A","0.00A","89W","42W","0W"
"2025-09-22T14:41:50.000Z","1496RPM","1792RPM","4179RPM","540RPM","1037RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.20V","59.38°C","27%","1551RPM","42.00°C","35.00°C","29.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","31.00°C","141W","126W","90W","11.90V","5.10V","3.30V","7.00A","8.40A","0.00A","83W","43W","0W"
"2025-09-22T14:41:51.000Z","1496RPM","1792RPM","4179RPM","540RPM","1037RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.20V","59.38°C","27%","1551RPM","42.00°C","35.00°C","29.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","31.00°C","141W","126W","90W","11.90V","5.10V","3.30V","7.00A","8.40A","0.00A","83W","43W","0W"
"2025-09-22T14:41:52.000Z","1496RPM","1792RPM","4179RPM","540RPM","1037RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.20V","59.38°C","27%","1551RPM","42.00°C","35.00°C","29.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","31.00°C","150W","135W","90W","11.90V","5.00V","3.30V","8.00A","8.00A","0.00A","95W","40W","0W"
"2025-09-22T14:41:53.000Z","1496RPM","1792RPM","4179RPM","540RPM","1037RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.20V","59.38°C","27%","1551RPM","42.00°C","35.00°C","29.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","31.00°C","133W","119W","89W","11.90V","5.10V","3.30V","6.50A","8.10A","0.00A","77W","41W","0W"
"2025-09-22T14:41:54.000Z","1496RPM","1792RPM","4179RPM","540RPM","1037RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.20V","59.38°C","27%","1551RPM","42.00°C","35.00°C","29.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","31.00°C","133W","119W","89W","11.90V","5.10V","3.30V","6.50A","8.10A","0.00A","77W","41W","0W"
"2025-09-22T14:41:55.000Z","1496RPM","1792RPM","4179RPM","540RPM","1037RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.20V","59.50°C","20%","1551RPM","42.00°C","35.00°C","29.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","31.00°C","151W","137W","90W","11.90V","5.10V","3.30V","8.00A","8.10A","0.00A","95W","41W","0W"
"2025-09-22T14:41:56.000Z","1496RPM","1792RPM","4179RPM","540RPM","1037RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.20V","59.50°C","20%","1551RPM","42.00°C","35.00°C","29.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","31.00°C","127W","113W","89W","11.90V","5.10V","0.00V","6.00A","8.10A","0.00A","71W","41W","0W"
"2025-09-22T14:41:57.000Z","1496RPM","1792RPM","4179RPM","540RPM","1037RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.20V","59.50°C","20%","1551RPM","42.00°C","35.00°C","29.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","31.00°C","127W","113W","89W","11.90V","5.10V","0.00V","6.00A","8.10A","0.00A","71W","41W","0W"
"2025-09-22T14:41:58.000Z","1496RPM","1792RPM","4179RPM","540RPM","1037RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.20V","59.50°C","20%","1551RPM","42.00°C","35.00°C","29.00°C","0%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","31.00°C","134W","120W","89W","11.90V","5.10V","3.30V","6.50A","8.30A","0.00A","77W","42W","0W"
"2025-09-22T14:41:59.000Z","1468RPM","1700RPM","4166RPM","537RPM","1054RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.13V","60.63°C","15%","1548RPM","40.00°C","34.00°C","28.00°C","0%","11%","0%","37.00°C","41.00°C","0%","0%","0%","1784RPM","31.00°C","127W","113W","89W","11.90V","5.10V","3.30V","6.00A","8.10A","0.00A","71W","41W","0W"
"2025-09-22T14:42:00.000Z","1468RPM","1700RPM","4166RPM","537RPM","1054RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.13V","60.63°C","15%","1548RPM","40.00°C","34.00°C","28.00°C","0%","11%","0%","37.00°C","41.00°C","0%","0%","0%","1784RPM","31.00°C","127W","113W","89W","11.90V","5.10V","3.30V","6.00A","8.10A","0.00A","71W","41W","0W"
"2025-09-22T14:42:01.000Z","1468RPM","1700RPM","4166RPM","537RPM","1054RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.13V","60.63°C","15%","1548RPM","40.00°C","34.00°C","28.00°C","0%","11%","0%","37.00°C","41.00°C","0%","0%","0%","1784RPM","31.00°C","147W","132W","90W","11.90V","5.10V","3.30V","7.50A","8.40A","0.00A","89W","43W","0W"
"2025-09-22T14:42:02.000Z","1468RPM","1700RPM","4166RPM","537RPM","1054RPM","42.00°C","59.50°C","42.00°C","48.00°C","52.60°C","1.13V","60.63°C","15%","1548RPM","40.00°C","34.00°C","28.00°C","0%","11%","0%","37.00°C","41.00°C","0%","0%","0%","1784RPM","31.00°C","132W","118W","89W","11.90V","5.10V","3.30V","6.50A","8.00A","0.00A","77W","41W","0W"
