"Timestamp","MB Fan #1","MB Fan #2","MB Fan #3","MB Fan #4","MB Fan #5","MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB VCPU","CPU Package","CPU Load","GPU #1 Fan","GPU #1 Temp #1","GPU #1 Temp #2","GPU #1 Temp #3","GPU #1 Load","GPU #1 Memory Load","GPU #1 Video Engine","GPU #2 Temp #1","GPU #2 Temp #2","GPU #2 Load #1","GPU #2 Memory Load","GPU #2 Video Engine","HX1000i Fan","HX1000i Temp","HX1000i Power In #1","HX1000i Power Out #1","HX1000i Efficiency","HX1000i 12V Voltage","HX1000i 5V Voltage","HX1000i 3.3V Voltage","HX1000i 12V Current","HX1000i 5V Current","HX1000i 3.3V Current","HX1000i 12V Power","HX1000i 5V Power","HX1000i 3.3V Power"
"2025-09-22T11:54:55.000Z","1468RPM","1721RPM","4166RPM","552RPM","1031RPM","34.00°C","62.00°C","35.00°C","41.00°C","45.00°C","1.13V","67.88°C","41%","1561RPM","38.00°C","32.00°C","26.00°C","7%","11%","0%","38.00°C","42.00°C","0%","0%","0%","1768RPM","29.00°C","146W","132W","90W","11.90V","5.10V","3.30V","7.50A","8.30A","0.00A","89W","42W","0W"
"2025-09-22T11:54:56.000Z","1450RPM","1698RPM","4179RPM","530RPM","1031RPM","35.00°C","63.50°C","35.00°C","41.00°C","45.00°C","1.17V","64.25°C","35%","1558RPM","36.00°C","31.00°C","26.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1768RPM","29.00°C","138W","124W","90W","11.90V","5.00V","3.30V","7.00A","8.10A","0.00A","83W","41W","0W"
"2025-09-22T11:54:57.000Z","1450RPM","1698RPM","4179RPM","530RPM","1031RPM","35.00°C","63.50°C","35.00°C","41.00°C","45.00°C","1.17V","62.50°C","32%","1558RPM","36.00°C","31.00°C","26.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1768RPM","29.00°C","138W","124W","90W","11.90V","5.00V","3.30V","7.00A","8.10A","0.00A","83W","41W","0W"
"2025-09-22T11:54:58.000Z","1450RPM","1698RPM","4179RPM","530RPM","1031RPM","35.00°C","63.50°C","35.00°C","41.00°C","45.00°C","1.17V","62.50°C","32%","1558RPM","36.00°C","31.00°C","26.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1792RPM","29.00°C","171W","156W","91W","11.90V","5.10V","3.30V","9.50A","8.40A","0.00A","113W","43W","0W"
"2025-09-22T11:54:59.000Z","1450RPM","1698RPM","4179RPM","530RPM","1031RPM","35.00°C","63.50°C","35.00°C","41.00°C","45.00°C","1.17V","60.25°C","37%","1558RPM","36.00°C","31.00°C","26.00°C","0%","10%","0%","38.00°C","42.00°C","0%","0%","0%","1800RPM","29.00°C","154W","139W","90W","11.90V","5.10V","41.00V","6.50A","8.10A","0.50A","77W","41W","21W"
"2025-09-22T11:55:00.000Z","1480RPM","1746RPM","4153RPM","530RPM","1030RPM","35.00°C","58.50°C","35.00°C","41.00°C","45.00°C","1.16V","59.13°C","39%","1557RPM","38.00°C","31.00°C","25.00°C","7%","11%","0%","38.00°C","42.00°C","0%","0%","0%","1800RPM","29.00°C","154W","139W","90W","11.90V","5.10V","41.00V","6.50A","8.10A","0.50A","77W","41W","21W"
"2025-09-22T11:55:01.000Z","1480RPM","1746RPM","4153RPM","530RPM","1030RPM","35.00°C","58.50°C","35.00°C","41.00°C","45.00°C","1.16V","59.13°C","39%","1557RPM","38.00°C","31.00°C","25.00°C","7%","11%","0%","38.00°C","42.00°C","0%","0%","0%","1792RPM","29.00°C","134W","120W","89W","11.90V","5.10V","3.30V","6.50A","8.30A","0.00A","77W","42W","0W"
"2025-09-22T11:55:02.000Z","1480RPM","1746RPM","4153RPM","530RPM","1030RPM","35.00°C","58.50°C","35.00°C","41.00°C","45.00°C","1.16V","57.75°C","28%","1557RPM","38.00°C","31.00°C","25.00°C","7%","11%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","29.00°C","144W","130W","90W","11.90V","5.00V","120.00V","7.50A","8.10A","0.00A","89W","41W","0W"
"2025-09-22T11:55:03.000Z","1480RPM","1746RPM","4153RPM","530RPM","1030RPM","35.00°C","58.50°C","35.00°C","41.00°C","45.00°C","1.16V","57.38°C","25%","1557RPM","38.00°C","31.00°C","25.00°C","7%","11%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","29.00°C","144W","130W","90W","11.90V","5.00V","120.00V","7.50A","8.10A","0.00A","89W","41W","0W"
"2025-09-22T11:55:04.000Z","1480RPM","1746RPM","4153RPM","530RPM","1030RPM","35.00°C","58.50°C","35.00°C","41.00°C","45.00°C","1.16V","57.38°C","25%","1557RPM","38.00°C","31.00°C","25.00°C","7%","11%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","29.00°C","138W","124W","90W","11.90V","5.00V","3.30V","7.00A","8.10A","0.00A","83W","41W","0W"
"2025-09-22T11:55:05.000Z","1473RPM","1698RPM","4166RPM","534RPM","1032RPM","35.00°C","57.00°C","35.00°C","41.00°C","45.00°C","1.17V","57.38°C","19%","1561RPM","38.00°C","31.00°C","26.00°C","6%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","28718W","14528W","51W","11.90V","1784.00V","3.30V","6.50A","8.10A","0.00A","77W","14450W","0W"
"2025-09-22T11:55:06.000Z","1473RPM","1698RPM","4166RPM","534RPM","1032RPM","35.00°C","57.00°C","35.00°C","41.00°C","45.00°C","1.17V","57.38°C","19%","1561RPM","38.00°C","31.00°C","26.00°C","6%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","28718W","14528W","51W","11.90V","1784.00V","3.30V","6.50A","8.10A","0.00A","77W","14450W","0W"
"2025-09-22T11:55:07.000Z","1473RPM","1698RPM","4166RPM","534RPM","1032RPM","35.00°C","57.00°C","35.00°C","41.00°C","45.00°C","1.17V","56.63°C","21%","1561RPM","38.00°C","31.00°C","26.00°C","6%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","145W","131W","90W","11.90V","5.10V","3.30V","7.50A","8.10A","0.00A","89W","41W","0W"
"2025-09-22T11:55:08.000Z","1473RPM","1698RPM","4166RPM","534RPM","1032RPM","35.00°C","57.00°C","35.00°C","41.00°C","45.00°C","1.17V","57.00°C","21%","1561RPM","38.00°C","31.00°C","26.00°C","6%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","292W","272W","93W","11.90V","5.10V","3.30V","7.00A","37.00A","0.00A","83W","189W","0W"
"2025-09-22T11:55:09.000Z","1473RPM","1698RPM","4166RPM","534RPM","1032RPM","35.00°C","57.00°C","35.00°C","41.00°C","45.00°C","1.17V","57.00°C","21%","1561RPM","38.00°C","31.00°C","26.00°C","6%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","292W","272W","93W","11.90V","5.10V","3.30V","7.00A","37.00A","0.00A","83W","189W","0W"
"2025-09-22T11:55:10.000Z","1439RPM","1683RPM","4179RPM","532RPM","1031RPM","35.00°C","57.50°C","35.00°C","41.00°C","45.00°C","1.35V","56.50°C","18%","1559RPM","36.00°C","31.00°C","26.00°C","3%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","150W","135W","90W","11.90V","5.00V","3.30V","8.00A","8.00A","0.00A","95W","40W","0W"
"2025-09-22T11:55:11.000Z","1439RPM","1683RPM","4179RPM","532RPM","1031RPM","35.00°C","57.50°C","35.00°C","41.00°C","45.00°C","1.35V","58.25°C","21%","1559RPM","36.00°C","31.00°C","26.00°C","3%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","151W","136W","90W","11.90V","8.00V","3.30V","8.00A","5.10A","0.00A","95W","41W","0W"
"2025-09-22T11:55:12.000Z","1439RPM","1683RPM","4179RPM","532RPM","1031RPM","35.00°C","57.50°C","35.00°C","41.00°C","45.00°C","1.35V","58.25°C","21%","1559RPM","36.00°C","31.00°C","26.00°C","3%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","151W","136W","90W","11.90V","8.00V","3.30V","8.00A","5.10A","0.00A","95W","41W","0W"
"2025-09-22T11:55:13.000Z","1439RPM","1683RPM","4179RPM","532RPM","1031RPM","35.00°C","57.50°C","35.00°C","41.00°C","45.00°C","1.35V","57.88°C","20%","1559RPM","36.00°C","31.00°C","26.00°C","3%","11%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","132W","118W","89W","11.90V","5.10V","3.30V","6.50A","8.00A","0.00A","77W","41W","0W"
"2025-09-22T11:55:14.000Z","1430RPM","1683RPM","4166RPM","618RPM","1031RPM","35.00°C","58.50°C","35.00°C","41.00°C","45.00°C","1.18V","58.63°C","20%","1558RPM","36.00°C","31.00°C","25.00°C","5%","11%","0%","37.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","109W","96W","88W","11.90V","0.50V","3.30V","8.00A","1.00A","0.00A","95W","1W","0W"
"2025-09-22T11:55:15.000Z","1430RPM","1683RPM","4166RPM","618RPM","1031RPM","35.00°C","58.50°C","35.00°C","41.00°C","45.00°C","1.18V","58.63°C","20%","1558RPM","36.00°C","31.00°C","25.00°C","5%","11%","0%","37.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","109W","96W","88W","11.90V","0.50V","3.30V","8.00A","1.00A","0.00A","95W","1W","0W"
"2025-09-22T11:55:16.000Z","1430RPM","1683RPM","4166RPM","618RPM","1031RPM","35.00°C","58.50°C","35.00°C","41.00°C","45.00°C","1.18V","58.63°C","20%","1558RPM","36.00°C","31.00°C","25.00°C","5%","11%","0%","37.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","132W","118W","89W","11.90V","5.10V","3.30V","6.50A","8.00A","0.00A","77W","41W","0W"
"2025-09-22T11:55:17.000Z","1430RPM","1683RPM","4166RPM","618RPM","1031RPM","35.00°C","58.50°C","35.00°C","41.00°C","45.00°C","1.18V","60.13°C","20%","1558RPM","36.00°C","31.00°C","25.00°C","5%","11%","0%","37.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","2299W","1996W","87W","11.90V","5.10V","142.00V","7.00A","41.00A","12.00A","83W","209W","1704W"
"2025-09-22T11:55:18.000Z","1430RPM","1683RPM","4166RPM","618RPM","1031RPM","35.00°C","58.50°C","35.00°C","41.00°C","45.00°C","1.18V","60.13°C","20%","1558RPM","36.00°C","31.00°C","25.00°C","5%","11%","0%","37.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","2299W","1996W","87W","11.90V","5.10V","142.00V","7.00A","41.00A","12.00A","83W","209W","1704W"
"2025-09-22T11:55:19.000Z","1430RPM","1683RPM","4166RPM","618RPM","1031RPM","35.00°C","58.50°C","35.00°C","41.00°C","45.00°C","1.18V","58.63°C","28%","1558RPM","36.00°C","31.00°C","25.00°C","5%","11%","0%","37.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","132W","117W","89W","11.90V","5.00V","3.30V","6.50A","8.00A","0.00A","77W","40W","0W"
"2025-09-22T11:55:20.000Z","1430RPM","1683RPM","4166RPM","618RPM","1031RPM","35.00°C","58.50°C","35.00°C","41.00°C","45.00°C","1.18V","58.63°C","28%","1558RPM","36.00°C","31.00°C","25.00°C","5%","11%","0%","37.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","171W","155W","91W","11.90V","5.10V","3.30V","9.50A","8.30A","0.00A","113W","42W","0W"
"2025-09-22T11:55:21.000Z","1430RPM","1683RPM","4166RPM","618RPM","1031RPM","35.00°C","58.50°C","35.00°C","41.00°C","45.00°C","1.18V","58.63°C","28%","1558RPM","36.00°C","31.00°C","25.00°C","5%","11%","0%","37.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","171W","155W","91W","11.90V","5.10V","3.30V","9.50A","8.30A","0.00A","113W","42W","0W"
"2025-09-22T11:55:22.000Z","1468RPM","1739RPM","4153RPM","528RPM","1026RPM","35.00°C","59.00°C","35.00°C","41.00°C","45.00°C","1.19V","58.88°C","31%","1553RPM","40.00°C","34.00°C","28.00°C","6%","15%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","4711W","3729W","79W","230.00V","64.00V","6.50V","8.00A","29.00A","5.00A","1840W","1856W","33W"
"2025-09-22T11:55:23.000Z","1468RPM","1739RPM","4153RPM","528RPM","1026RPM","35.00°C","59.00°C","35.00°C","41.00°C","45.00°C","1.19V","59.38°C","23%","1553RPM","40.00°C","34.00°C","28.00°C","6%","15%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","2305W","2002W","87W","11.90V","64.00V","6.50V","9.50A","29.00A","5.00A","113W","1856W","33W"
"2025-09-22T11:55:24.000Z","1468RPM","1739RPM","4153RPM","528RPM","1026RPM","35.00°C","59.00°C","35.00°C","41.00°C","45.00°C","1.19V","59.38°C","23%","1553RPM","40.00°C","34.00°C","28.00°C","6%","15%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","2305W","2002W","87W","11.90V","64.00V","6.50V","9.50A","29.00A","5.00A","113W","1856W","33W"
"2025-09-22T11:55:25.000Z","1468RPM","1739RPM","4153RPM","528RPM","1026RPM","35.00°C","59.00°C","35.00°C","41.00°C","45.00°C","1.19V","58.50°C","19%","1553RPM","40.00°C","34.00°C","28.00°C","6%","15%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","132W","117W","89W","11.90V","5.00V","3.30V","6.50A","8.00A","0.00A","77W","40W","0W"
"2025-09-22T11:55:26.000Z","1468RPM","1739RPM","4153RPM","528RPM","1026RPM","35.00°C","59.00°C","35.00°C","41.00°C","45.00°C","1.19V","58.50°C","19%","1553RPM","40.00°C","34.00°C","28.00°C","6%","15%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","126W","112W","89W","11.90V","5.10V","3.30V","6.00A","8.00A","0.00A","71W","41W","0W"
"2025-09-22T11:55:27.000Z","1468RPM","1739RPM","4153RPM","528RPM","1026RPM","35.00°C","59.00°C","35.00°C","41.00°C","45.00°C","1.19V","58.50°C","19%","1553RPM","40.00°C","34.00°C","28.00°C","6%","15%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","126W","112W","89W","11.90V","5.10V","3.30V","6.00A","8.00A","0.00A","71W","41W","0W"
"2025-09-22T11:55:28.000Z","1468RPM","1739RPM","4153RPM","528RPM","1026RPM","35.00°C","59.00°C","35.00°C","41.00°C","45.00°C","1.19V","58.50°C","19%","1553RPM","40.00°C","34.00°C","28.00°C","6%","15%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","132W","117W","89W","11.90V","5.00V","3.30V","6.50A","8.00A","0.00A","77W","40W","0W"
"2025-09-22T11:55:29.000Z","1459RPM","1687RPM","4128RPM","592RPM","1049RPM","35.00°C","61.50°C","35.00°C","41.00°C","45.00°C","1.26V","60.13°C","16%","1558RPM","40.00°C","35.00°C","27.00°C","22%","18%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","156W","141W","90W","11.90V","5.00V","3.30V","8.50A","7.90A","0.00A","101W","40W","0W"
"2025-09-22T11:55:30.000Z","1459RPM","1687RPM","4128RPM","592RPM","1049RPM","35.00°C","61.50°C","35.00°C","41.00°C","45.00°C","1.26V","60.13°C","16%","1558RPM","40.00°C","35.00°C","27.00°C","22%","18%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","156W","141W","90W","11.90V","5.00V","3.30V","8.50A","7.90A","0.00A","101W","40W","0W"
"2025-09-22T11:55:31.000Z","1459RPM","1687RPM","4128RPM","592RPM","1049RPM","35.00°C","61.50°C","35.00°C","41.00°C","45.00°C","1.26V","60.13°C","16%","1558RPM","40.00°C","35.00°C","27.00°C","22%","18%","0%","38.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","132W","117W","89W","11.90V","5.00V","3.30V","6.50A","8.00A","0.00A","77W","40W","0W"
"2025-09-22T11:55:32.000Z","1459RPM","1687RPM","4128RPM","592RPM","1049RPM","35.00°C","61.50°C","35.00°C","41.00°C","45.00°C","1.26V","60.13°C","16%","1558RPM","40.00°C","35.00°C","27.00°C","22%","18%","0%","38.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","125W","111W","89W","11.90V","5.00V","3.30V","6.00A","7.90A","0.00A","71W","40W","0W"
"2025-09-22T11:55:33.000Z","1459RPM","1687RPM","4128RPM","592RPM","1049RPM","35.00°C","61.50°C","35.00°C","41.00°C","45.00°C","1.26V","60.13°C","16%","1558RPM","40.00°C","35.00°C","27.00°C","22%","18%","0%","38.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","125W","111W","89W","11.90V","5.00V","3.30V","6.00A","7.90A","0.00A","71W","40W","0W"
"2025-09-22T11:55:34.000Z","1459RPM","1687RPM","4128RPM","592RPM","1049RPM","35.00°C","61.50°C","35.00°C","41.00°C","45.00°C","1.26V","60.13°C","16%","1558RPM","40.00°C","35.00°C","27.00°C","22%","18%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","149W","135W","90W","11.90V","5.00V","3.30V","8.00A","7.90A","0.00A","95W","40W","0W"
"2025-09-22T11:55:35.000Z","1459RPM","1687RPM","4128RPM","592RPM","1049RPM","35.00°C","61.50°C","35.00°C","41.00°C","45.00°C","1.26V","60.13°C","16%","1558RPM","40.00°C","35.00°C","27.00°C","22%","18%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","125W","111W","89W","11.90V","5.00V","3.30V","6.00A","8.00A","0.00A","71W","40W","0W"
"2025-09-22T11:55:36.000Z","1459RPM","1687RPM","4128RPM","592RPM","1049RPM","35.00°C","61.50°C","35.00°C","41.00°C","45.00°C","1.26V","61.38°C","14%","1558RPM","40.00°C","35.00°C","27.00°C","22%","18%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","125W","111W","89W","11.90V","5.00V","3.30V","6.00A","8.00A","0.00A","71W","40W","0W"
"2025-09-22T11:55:37.000Z","1459RPM","1687RPM","4128RPM","592RPM","1049RPM","35.00°C","61.50°C","35.00°C","41.00°C","45.00°C","1.26V","61.38°C","14%","1558RPM","40.00°C","35.00°C","27.00°C","22%","18%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","137W","123W","90W","11.90V","5.00V","3.30V","7.00A","7.90A","0.00A","83W","40W","0W"
"2025-09-22T11:55:38.000Z","1459RPM","1687RPM","4128RPM","592RPM","1049RPM","35.00°C","61.50°C","35.00°C","41.00°C","45.00°C","1.26V","61.38°C","14%","1558RPM","40.00°C","35.00°C","27.00°C","22%","18%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","137W","123W","90W","11.90V","5.00V","3.30V","7.00A","7.90A","0.00A","83W","40W","0W"
"2025-09-22T11:55:39.000Z","1459RPM","1687RPM","4128RPM","592RPM","1049RPM","35.00°C","61.50°C","35.00°C","41.00°C","45.00°C","1.26V","61.38°C","14%","1558RPM","40.00°C","35.00°C","27.00°C","22%","18%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","120W","106W","88W","11.90V","5.10V","3.30V","5.50A","8.00A","0.00A","65W","41W","0W"
"2025-09-22T11:55:40.000Z","1443RPM","1677RPM","4166RPM","529RPM","1030RPM","35.00°C","53.50°C","35.00°C","41.00°C","45.00°C","1.23V","54.63°C","12%","1553RPM","38.00°C","32.00°C","27.00°C","3%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","144W","129W","90W","11.90V","5.00V","3.30V","7.50A","8.00A","0.00A","89W","40W","0W"
"2025-09-22T11:55:41.000Z","1443RPM","1677RPM","4166RPM","529RPM","1030RPM","35.00°C","53.50°C","35.00°C","41.00°C","45.00°C","1.23V","53.38°C","21%","1553RPM","38.00°C","32.00°C","27.00°C","3%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","278W","259W","93W","11.90V","41.00V","3.30V","20.00A","0.50A","0.00A","238W","21W","0W"
"2025-09-22T11:55:42.000Z","1443RPM","1677RPM","4166RPM","529RPM","1030RPM","35.00°C","53.50°C","35.00°C","41.00°C","45.00°C","1.23V","53.38°C","21%","1553RPM","38.00°C","32.00°C","27.00°C","3%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","278W","259W","93W","11.90V","41.00V","3.30V","20.00A","0.50A","0.00A","238W","21W","0W"
"2025-09-22T11:55:43.000Z","1443RPM","1677RPM","4166RPM","529RPM","1030RPM","35.00°C","53.50°C","35.00°C","41.00°C","45.00°C","1.23V","53.38°C","21%","1553RPM","38.00°C","32.00°C","27.00°C","3%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","282W","262W","93W","11.90V","5.00V","3.30V","18.50A","8.40A","0.00A","220W","42W","0W"
"2025-09-22T11:55:44.000Z","1443RPM","1677RPM","4166RPM","529RPM","1030RPM","35.00°C","53.50°C","35.00°C","41.00°C","45.00°C","1.23V","53.38°C","21%","1553RPM","38.00°C","32.00°C","27.00°C","3%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","282W","262W","93W","11.90V","5.00V","3.30V","18.50A","8.40A","0.00A","220W","42W","0W"
"2025-09-22T11:55:45.000Z","1443RPM","1677RPM","4166RPM","529RPM","1030RPM","35.00°C","53.50°C","35.00°C","41.00°C","45.00°C","1.23V","53.38°C","21%","1553RPM","38.00°C","32.00°C","27.00°C","3%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","270W","251W","93W","11.90V","5.10V","3.30V","17.50A","8.40A","0.00A","208W","43W","0W"
"2025-09-22T11:55:46.000Z","1443RPM","1677RPM","4166RPM","529RPM","1030RPM","35.00°C","53.50°C","35.00°C","41.00°C","45.00°C","1.23V","53.38°C","21%","1553RPM","38.00°C","32.00°C","27.00°C","3%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","207W","190W","92W","11.90V","5.10V","3.30V","12.50A","8.10A","0.00A","149W","41W","0W"
"2025-09-22T11:55:47.000Z","1443RPM","1677RPM","4166RPM","529RPM","1030RPM","35.00°C","53.50°C","35.00°C","41.00°C","45.00°C","1.23V","53.38°C","21%","1553RPM","38.00°C","32.00°C","27.00°C","3%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","207W","190W","92W","11.90V","5.10V","3.30V","12.50A","8.10A","0.00A","149W","41W","0W"
