"Timestamp","MB Fan #1","MB Fan #2","MB Fan #3","MB Fan #4","MB Fan #5","MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB VCPU","CPU Package","CPU Load","GPU #1 Fan","GPU #1 Temp #1","GPU #1 Temp #2","GPU #1 Temp #3","GPU #1 Load","GPU #1 Memory Load","GPU #1 Video Engine","GPU #2 Temp #1","GPU #2 Temp #2","GPU #2 Load #1","GPU #2 Memory Load","GPU #2 Video Engine","HX1000i Fan","HX1000i Temp","HX1000i Power In #1","HX1000i Power Out #1","HX1000i Efficiency","HX1000i 12V Voltage","HX1000i 5V Voltage","HX1000i 3.3V Voltage","HX1000i 12V Current","HX1000i 5V Current","HX1000i 3.3V Current","HX1000i 12V Power","HX1000i 5V Power","HX1000i 3.3V Power"
"2025-09-22T19:02:00.000Z","1530RPM","1800RPM","4166RPM","572RPM","1044RPM","32.00°C","53.00°C","30.00°C","36.00°C","41.00°C","1.27V","49.38°C","4%","1553RPM","34.00°C","30.00°C","24.00°C","0%","10%","0%","37.00°C","40.00°C","0%","0%","0%","1760RPM","27.50°C","107W","93W","87W","11.90V","5.00V","3.30V","4.50A","7.90A","0.00A","54W","40W","0W"
"2025-09-22T19:02:01.000Z","1410RPM","1544RPM","4153RPM","532RPM","1045RPM","32.00°C","53.00°C","30.00°C","36.00°C","41.00°C","1.20V","53.38°C","19%","1557RPM","34.00°C","30.00°C","24.00°C","0%","10%","0%","37.00°C","40.00°C","0%","0%","0%","1776RPM","27.50°C","132W","118W","89W","11.90V","5.00V","3.30V","6.50A","8.10A","0.00A","77W","41W","0W"
"2025-09-22T19:02:02.000Z","1410RPM","1544RPM","4153RPM","532RPM","1045RPM","32.00°C","53.00°C","30.00°C","36.00°C","41.00°C","1.20V","56.25°C","11%","1557RPM","34.00°C","30.00°C","24.00°C","0%","10%","0%","37.00°C","40.00°C","0%","0%","0%","1776RPM","27.50°C","132W","118W","89W","11.90V","5.00V","3.30V","6.50A","8.10A","0.00A","77W","41W","0W"
"2025-09-22T19:02:03.000Z","1410RPM","1544RPM","4153RPM","532RPM","1045RPM","32.00°C","53.00°C","30.00°C","36.00°C","41.00°C","1.20V","56.25°C","11%","1557RPM","34.00°C","30.00°C","24.00°C","0%","10%","0%","37.00°C","40.00°C","0%","0%","0%","1784RPM","27.50°C","108W","94W","87W","11.90V","5.00V","3.30V","4.50A","8.10A","0.00A","54W","41W","0W"
"2025-09-22T19:02:04.000Z","1410RPM","1544RPM","4153RPM","532RPM","1045RPM","32.00°C","53.00°C","30.00°C","36.00°C","41.00°C","1.20V","59.00°C","10%","1557RPM","34.00°C","30.00°C","24.00°C","0%","10%","0%","37.00°C","40.00°C","0%","0%","0%","1768RPM","27.50°C","119W","105W","88W","11.90V","5.00V","3.30V","5.50A","7.90A","0.00A","65W","40W","0W"
"2025-09-22T19:02:05.000Z","1331RPM","1683RPM","4179RPM","526RPM","1028RPM","32.00°C","58.50°C","30.00°C","36.00°C","41.00°C","1.18V","58.50°C","9%","1564RPM","34.00°C","29.00°C","24.00°C","0%","10%","0%","37.00°C","41.00°C","0%","0%","0%","1768RPM","27.50°C","119W","105W","88W","11.90V","5.00V","3.30V","5.50A","7.90A","0.00A","65W","40W","0W"
"2025-09-22T19:02:06.000Z","1331RPM","1683RPM","4179RPM","526RPM","1028RPM","32.00°C","58.50°C","30.00°C","36.00°C","41.00°C","1.18V","58.50°C","9%","1564RPM","34.00°C","29.00°C","24.00°C","0%","10%","0%","37.00°C","41.00°C","0%","0%","0%","1768RPM","27.50°C","119W","105W","88W","11.90V","5.00V","3.30V","5.50A","7.90A","0.00A","65W","40W","0W"
"2025-09-22T19:02:07.000Z","1331RPM","1683RPM","4179RPM","526RPM","1028RPM","32.00°C","58.50°C","30.00°C","36.00°C","41.00°C","1.18V","59.38°C","10%","1564RPM","34.00°C","29.00°C","24.00°C","0%","10%","0%","37.00°C","41.00°C","0%","0%","0%","1784RPM","27.50°C","119W","105W","88W","11.90V","5.00V","3.30V","5.50A","8.00A","0.00A","65W","40W","0W"
"2025-09-22T19:02:08.000Z","1331RPM","1683RPM","4179RPM","526RPM","1028RPM","32.00°C","58.50°C","30.00°C","36.00°C","41.00°C","1.18V","59.00°C","8%","1564RPM","34.00°C","29.00°C","24.00°C","0%","10%","0%","37.00°C","41.00°C","0%","0%","0%","1784RPM","27.50°C","119W","105W","88W","11.90V","5.00V","3.30V","5.50A","8.00A","0.00A","65W","40W","0W"
"2025-09-22T19:02:09.000Z","1331RPM","1683RPM","4179RPM","526RPM","1028RPM","32.00°C","58.50°C","30.00°C","36.00°C","41.00°C","1.18V","59.00°C","8%","1564RPM","34.00°C","29.00°C","24.00°C","0%","10%","0%","37.00°C","41.00°C","0%","0%","0%","1760RPM","27.50°C","1891W","1671W","88W","11.90V","0.00V","40.00V","6.00A","8.00A","40.00A","71W","0W","1600W"
"2025-09-22T19:02:10.000Z","1516RPM","1792RPM","4141RPM","536RPM","1027RPM","32.00°C","59.50°C","30.00°C","36.00°C","41.00°C","1.35V","59.75°C","10%","1553RPM","34.00°C","30.00°C","24.00°C","0%","10%","0%","37.00°C","40.00°C","0%","0%","0%","1760RPM","27.50°C","127W","113W","89W","11.90V","5.00V","3.30V","6.00A","8.30A","0.00A","71W","42W","0W"
"2025-09-22T19:02:11.000Z","1516RPM","1792RPM","4141RPM","536RPM","1027RPM","32.00°C","59.50°C","30.00°C","36.00°C","41.00°C","1.35V","61.00°C","9%","1553RPM","34.00°C","30.00°C","24.00°C","0%","10%","0%","37.00°C","40.00°C","0%","0%","0%","1760RPM","27.50°C","127W","113W","89W","11.90V","5.00V","3.30V","6.00A","8.30A","0.00A","71W","42W","0W"
"2025-09-22T19:02:12.000Z","1516RPM","1792RPM","4141RPM","536RPM","1027RPM","32.00°C","59.50°C","30.00°C","36.00°C","41.00°C","1.35V","61.00°C","9%","1553RPM","34.00°C","30.00°C","24.00°C","0%","10%","0%","37.00°C","40.00°C","0%","0%","0%","1776RPM","27.50°C","979W","901W","92W","11.90V","100.00V","3.30V","6.00A","8.30A","0.00A","71W","830W","0W"
"2025-09-22T19:02:13.000Z","1516RPM","1792RPM","4141RPM","536RPM","1027RPM","32.00°C","59.50°C","30.00°C","36.00°C","41.00°C","1.35V","59.88°C","10%","1553RPM","34.00°C","30.00°C","24.00°C","0%","10%","0%","37.00°C","40.00°C","0%","0%","0%","1768RPM","27.50°C","113W","100W","88W","11.90V","5.00V","3.30V","5.00A","8.00A","0.00A","60W","40W","0W"
"2025-09-22T19:02:14.000Z","1503RPM","1783RPM","4166RPM","536RPM","1044RPM","32.00°C","60.50°C","30.00°C","36.00°C","41.00°C","1.26V","59.63°C","8%","1552RPM","34.00°C","29.00°C","24.00°C","0%","10%","0%","36.00°C","40.00°C","0%","0%","0%","1768RPM","27.50°C","113W","100W","88W","11.90V","5.00V","3.30V","5.00A","8.00A","0.00A","60W","40W","0W"
"2025-09-22T19:02:15.000Z","1503RPM","1783RPM","4166RPM","536RPM","1044RPM","32.00°C","60.50°C","30.00°C","36.00°C","41.00°C","1.26V","59.63°C","8%","1552RPM","34.00°C","29.00°C","24.00°C","0%","10%","0%","36.00°C","40.00°C","0%","0%","0%","1768RPM","27.50°C","194W","178W","92W","27.50V","5.00V","3.30V","5.00A","8.00A","0.00A","138W","40W","0W"
"2025-09-22T19:02:16.000Z","1503RPM","1783RPM","4166RPM","536RPM","1044RPM","32.00°C","60.50°C","30.00°C","36.00°C","41.00°C","1.26V","59.38°C","12%","1552RPM","34.00°C","29.00°C","24.00°C","0%","10%","0%","36.00°C","40.00°C","0%","0%","0%","1784RPM","27.50°C","145W","130W","90W","11.90V","5.10V","3.30V","7.50A","8.00A","0.00A","89W","41W","0W"
"2025-09-22T19:02:17.000Z","1503RPM","1783RPM","4166RPM","536RPM","1044RPM","32.00°C","60.50°C","30.00°C","36.00°C","41.00°C","1.26V","59.88°C","12%","1552RPM","34.00°C","29.00°C","24.00°C","0%","10%","0%","36.00°C","40.00°C","0%","0%","0%","1784RPM","27.50°C","145W","130W","90W","11.90V","5.10V","3.30V","7.50A","8.00A","0.00A","89W","41W","0W"
"2025-09-22T19:02:18.000Z","1503RPM","1783RPM","4166RPM","536RPM","1044RPM","32.00°C","60.50°C","30.00°C","36.00°C","41.00°C","1.26V","59.88°C","12%","1552RPM","34.00°C","29.00°C","24.00°C","0%","10%","0%","36.00°C","40.00°C","0%","0%","0%","1768RPM","27.50°C","50817W","21080W","41W","11.90V","5.10V","3.30V","1768.00A","8.00A","0.00A","21039W","41W","0W"
"2025-09-22T19:02:19.000Z","1510RPM","1800RPM","4141RPM","531RPM","1027RPM","32.00°C","58.00°C","30.00°C","36.00°C","41.00°C","1.26V","58.50°C","29%","1551RPM","34.00°C","30.00°C","24.00°C","18%","10%","0%","37.00°C","41.00°C","0%","0%","0%","1760RPM","27.50°C","126W","112W","89W","11.90V","5.10V","3.30V","6.00A","8.00A","0.00A","71W","41W","0W"
"2025-09-22T19:02:20.000Z","1510RPM","1800RPM","4141RPM","531RPM","1027RPM","32.00°C","58.00°C","30.00°C","36.00°C","41.00°C","1.26V","58.00°C","36%","1551RPM","34.00°C","30.00°C","24.00°C","18%","10%","0%","37.00°C","41.00°C","0%","0%","0%","1760RPM","27.50°C","126W","112W","89W","11.90V","5.10V","3.30V","6.00A","8.00A","0.00A","71W","41W","0W"
"2025-09-22T19:02:21.000Z","1510RPM","1800RPM","4141RPM","531RPM","1027RPM","32.00°C","58.00°C","30.00°C","36.00°C","41.00°C","1.26V","58.00°C","36%","1551RPM","34.00°C","30.00°C","24.00°C","18%","10%","0%","37.00°C","41.00°C","0%","0%","0%","1776RPM","27.50°C","126W","112W","89W","11.90V","5.10V","3.30V","6.00A","8.00A","0.00A","71W","41W","0W"
