"Timestamp","MB Fan #1","MB Fan #2","MB Fan #3","MB Fan #4","MB Fan #5","MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB VCPU","CPU Package","CPU Load","GPU #1 Fan","GPU #1 Temp #1","GPU #1 Temp #2","GPU #1 Temp #3","GPU #1 Load","GPU #1 Memory Load","GPU #1 Video Engine","GPU #2 Temp #1","GPU #2 Temp #2","GPU #2 Load #1","GPU #2 Memory Load","GPU #2 Video Engine","HX1000i Fan","HX1000i Temp","HX1000i Power In #1","HX1000i Power Out #1","HX1000i Efficiency","HX1000i 12V Voltage","HX1000i 5V Voltage","HX1000i 3.3V Voltage","HX1000i 12V Current","HX1000i 5V Current","HX1000i 3.3V Current","HX1000i 12V Power","HX1000i 5V Power","HX1000i 3.3V Power"
"2025-09-22T14:16:03.000Z","1097RPM","1097RPM","4153RPM","574RPM","1028RPM","35.00°C","61.50°C","36.00°C","41.00°C","45.00°C","1.27V","62.88°C","11%","1578RPM","38.00°C","30.00°C","24.00°C","23%","12%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","514W","480W","94W","11.90V","5.00V","3.30V","37.00A","8.00A","0.00A","440W","40W","0W"
"2025-09-22T14:16:04.000Z","1106RPM","1088RPM","4153RPM","546RPM","1030RPM","35.00°C","61.00°C","36.00°C","41.00°C","45.00°C","1.26V","61.25°C","20%","1582RPM","36.00°C","30.00°C","24.00°C","7%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","113W","100W","88W","11.90V","5.00V","3.30V","5.00A","8.00A","0.00A","60W","40W","0W"
"2025-09-22T14:16:05.000Z","1106RPM","1088RPM","4153RPM","546RPM","1030RPM","35.00°C","61.00°C","36.00°C","41.00°C","45.00°C","1.26V","60.88°C","11%","1582RPM","36.00°C","30.00°C","24.00°C","7%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","1723W","1535W","89W","230.00V","5.00V","3.30V","6.50A","8.00A","0.00A","1495W","40W","0W"
"2025-09-22T14:16:06.000Z","1106RPM","1088RPM","4153RPM","546RPM","1030RPM","35.00°C","61.00°C","36.00°C","41.00°C","45.00°C","1.26V","60.88°C","11%","1582RPM","36.00°C","30.00°C","24.00°C","7%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","1723W","1535W","89W","230.00V","5.00V","3.30V","6.50A","8.00A","0.00A","1495W","40W","0W"
"2025-09-22T14:16:07.000Z","1106RPM","1088RPM","4153RPM","546RPM","1030RPM","35.00°C","61.00°C","36.00°C","41.00°C","45.00°C","1.26V","59.38°C","18%","1582RPM","36.00°C","30.00°C","24.00°C","7%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","139W","125W","90W","11.90V","5.10V","3.30V","7.00A","8.10A","0.00A","83W","41W","0W"
"2025-09-22T14:16:08.000Z","1087RPM","1088RPM","4141RPM","529RPM","1029RPM","35.00°C","59.00°C","36.00°C","41.00°C","45.00°C","1.28V","59.75°C","13%","1580RPM","36.00°C","30.00°C","24.00°C","5%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1768RPM","37.00°C","121W","107W","89W","11.90V","5.10V","3.30V","5.50A","8.10A","0.00A","65W","41W","0W"
"2025-09-22T14:16:09.000Z","1087RPM","1088RPM","4141RPM","529RPM","1029RPM","35.00°C","59.00°C","36.00°C","41.00°C","45.00°C","1.28V","59.75°C","13%","1580RPM","36.00°C","30.00°C","24.00°C","5%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1768RPM","37.00°C","121W","107W","89W","11.90V","5.10V","3.30V","5.50A","8.10A","0.00A","65W","41W","0W"
"2025-09-22T14:16:10.000Z","1087RPM","1088RPM","4141RPM","529RPM","1029RPM","35.00°C","59.00°C","36.00°C","41.00°C","45.00°C","1.28V","58.63°C","21%","1580RPM","36.00°C","30.00°C","24.00°C","5%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","132W","117W","89W","11.90V","5.00V","3.30V","6.50A","8.00A","0.00A","77W","40W","0W"
"2025-09-22T14:16:11.000Z","1087RPM","1088RPM","4141RPM","529RPM","1029RPM","35.00°C","59.00°C","36.00°C","41.00°C","45.00°C","1.28V","60.63°C","10%","1580RPM","36.00°C","30.00°C","24.00°C","5%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","132W","117W","89W","11.90V","5.00V","3.30V","6.50A","8.00A","0.00A","77W","40W","0W"
"2025-09-22T14:16:12.000Z","1087RPM","1088RPM","4141RPM","529RPM","1029RPM","35.00°C","59.00°C","36.00°C","41.00°C","45.00°C","1.28V","60.63°C","10%","1580RPM","36.00°C","30.00°C","24.00°C","5%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","132W","117W","89W","11.90V","5.00V","3.30V","6.50A","8.00A","0.00A","77W","40W","0W"
"2025-09-22T14:16:13.000Z","1096RPM","1088RPM","4141RPM","635RPM","1031RPM","35.00°C","61.00°C","36.00°C","41.00°C","45.00°C","1.21V","61.25°C","15%","1580RPM","36.00°C","30.00°C","24.00°C","3%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","132W","117W","89W","11.90V","5.00V","3.30V","6.50A","8.00A","0.00A","77W","40W","0W"
"2025-09-22T14:16:14.000Z","1096RPM","1088RPM","4141RPM","635RPM","1031RPM","35.00°C","61.00°C","36.00°C","41.00°C","45.00°C","1.21V","60.00°C","15%","1580RPM","36.00°C","30.00°C","24.00°C","3%","12%","0%","37.00°C","41.00°C","0%","0%","0%","230RPM","29.00°C","133W","117W","88W","11.90V","5.00V","3.30V","6.50A","8.00A","0.00A","77W","40W","0W"
"2025-09-22T14:16:15.000Z","1096RPM","1088RPM","4141RPM","635RPM","1031RPM","35.00°C","61.00°C","36.00°C","41.00°C","45.00°C","1.21V","60.00°C","15%","1580RPM","36.00°C","30.00°C","24.00°C","3%","12%","0%","37.00°C","41.00°C","0%","0%","0%","230RPM","29.00°C","133W","117W","88W","11.90V","5.00V","3.30V","6.50A","8.00A","0.00A","77W","40W","0W"
"2025-09-22T14:16:16.000Z","1096RPM","1088RPM","4141RPM","635RPM","1031RPM","35.00°C","61.00°C","36.00°C","41.00°C","45.00°C","1.21V","58.00°C","9%","1580RPM","36.00°C","30.00°C","24.00°C","3%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","126W","112W","89W","11.90V","5.00V","3.30V","6.00A","8.10A","0.00A","71W","41W","0W"
"2025-09-22T14:16:17.000Z","1095RPM","1149RPM","4141RPM","525RPM","1048RPM","35.00°C","57.00°C","36.00°C","41.00°C","45.00°C","1.20V","57.38°C","10%","1582RPM","36.00°C","30.00°C","25.00°C","9%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1792RPM","116.00°C","127W","112W","88W","11.90V","5.00V","3.30V","6.00A","8.10A","0.00A","71W","41W","0W"
"2025-09-22T14:16:18.000Z","1095RPM","1149RPM","4141RPM","525RPM","1048RPM","35.00°C","57.00°C","36.00°C","41.00°C","45.00°C","1.20V","57.38°C","10%","1582RPM","36.00°C","30.00°C","25.00°C","9%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1792RPM","116.00°C","127W","112W","88W","11.90V","5.00V","3.30V","6.00A","8.10A","0.00A","71W","41W","0W"
"2025-09-22T14:16:19.000Z","1095RPM","1149RPM","4141RPM","525RPM","1048RPM","35.00°C","57.00°C","36.00°C","41.00°C","45.00°C","1.20V","58.38°C","10%","1582RPM","36.00°C","30.00°C","25.00°C","9%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","138W","124W","90W","11.90V","5.00V","3.30V","7.00A","8.10A","0.00A","83W","41W","0W"
"2025-09-22T14:16:20.000Z","1095RPM","1149RPM","4141RPM","525RPM","1048RPM","35.00°C","57.00°C","36.00°C","41.00°C","45.00°C","1.20V","58.75°C","11%","1582RPM","36.00°C","30.00°C","25.00°C","9%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1784RPM","37.00°C","139W","124W","89W","11.90V","5.00V","3.30V","7.00A","8.10A","0.00A","83W","41W","0W"
"2025-09-22T14:16:21.000Z","1095RPM","1149RPM","4141RPM","525RPM","1048RPM","35.00°C","57.00°C","36.00°C","41.00°C","45.00°C","1.20V","58.75°C","11%","1582RPM","36.00°C","30.00°C","25.00°C","9%","12%","0%","37.00°C","41.00°C","0%","0%","0%","1784RPM","37.00°C","139W","124W","89W","11.90V","5.00V","3.30V","7.00A","8.10A","0.00A","83W","41W","0W"
"2025-09-22T14:16:22.000Z","1451RPM","1687RPM","4153RPM","528RPM","1035RPM","35.00°C","56.50°C","36.00°C","41.00°C","46.00°C","1.21V","56.63°C","25%","1560RPM","36.00°C","30.00°C","24.00°C","0%","12%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","133W","119W","89W","11.90V","5.10V","3.30V","6.50A","8.10A","0.00A","77W","41W","0W"
"2025-09-22T14:16:23.000Z","1451RPM","1687RPM","4153RPM","528RPM","1035RPM","35.00°C","56.50°C","36.00°C","41.00°C","46.00°C","1.21V","55.88°C","17%","1560RPM","36.00°C","30.00°C","24.00°C","0%","12%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","133W","119W","89W","11.90V","5.10V","3.30V","6.50A","8.10A","0.00A","77W","41W","0W"
"2025-09-22T14:16:24.000Z","1451RPM","1687RPM","4153RPM","528RPM","1035RPM","35.00°C","56.50°C","36.00°C","41.00°C","46.00°C","1.21V","55.88°C","17%","1560RPM","36.00°C","30.00°C","24.00°C","0%","12%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","125W","111W","89W","11.90V","5.00V","3.30V","6.00A","8.00A","0.00A","71W","40W","0W"
"2025-09-22T14:16:25.000Z","1451RPM","1687RPM","4153RPM","528RPM","1035RPM","35.00°C","56.50°C","36.00°C","41.00°C","46.00°C","1.21V","55.63°C","43%","1560RPM","36.00°C","30.00°C","24.00°C","0%","12%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","232W","215W","92W","11.90V","5.00V","3.30V","14.50A","8.40A","0.00A","173W","42W","0W"
"2025-09-22T14:16:26.000Z","1470RPM","1646RPM","4115RPM","530RPM","1030RPM","35.00°C","55.50°C","36.00°C","41.00°C","45.00°C","1.18V","56.38°C","56%","1553RPM","42.00°C","34.00°C","26.00°C","11%","17%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","232W","215W","92W","11.90V","5.00V","3.30V","14.50A","8.40A","0.00A","173W","42W","0W"
"2025-09-22T14:16:27.000Z","1470RPM","1646RPM","4115RPM","530RPM","1030RPM","35.00°C","55.50°C","36.00°C","41.00°C","45.00°C","1.18V","56.38°C","56%","1553RPM","42.00°C","34.00°C","26.00°C","11%","17%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","200W","184W","92W","11.90V","5.10V","3.30V","12.00A","8.10A","0.00A","143W","41W","0W"
"2025-09-22T14:16:28.000Z","1470RPM","1646RPM","4115RPM","530RPM","1030RPM","35.00°C","55.50°C","36.00°C","41.00°C","45.00°C","1.18V","54.88°C","33%","1553RPM","42.00°C","34.00°C","26.00°C","11%","17%","0%","38.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","202W","186W","92W","11.90V","5.10V","3.30V","12.00A","8.40A","0.00A","143W","43W","0W"
"2025-09-22T14:16:29.000Z","1470RPM","1646RPM","4115RPM","530RPM","1030RPM","35.00°C","55.50°C","36.00°C","41.00°C","45.00°C","1.18V","54.88°C","33%","1553RPM","42.00°C","34.00°C","26.00°C","11%","17%","0%","38.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","202W","186W","92W","11.90V","5.10V","3.30V","12.00A","8.40A","0.00A","143W","43W","0W"
"2025-09-22T14:16:30.000Z","1470RPM","1646RPM","4115RPM","530RPM","1030RPM","35.00°C","55.50°C","36.00°C","41.00°C","45.00°C","1.18V","54.88°C","29%","1553RPM","42.00°C","34.00°C","26.00°C","11%","17%","0%","38.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","188W","172W","92W","11.90V","5.10V","3.30V","11.00A","8.10A","0.00A","131W","41W","0W"
"2025-09-22T14:16:31.000Z","1419RPM","1628RPM","4153RPM","528RPM","1030RPM","35.00°C","53.00°C","36.00°C","41.00°C","45.00°C","1.27V","53.25°C","16%","1556RPM","42.00°C","34.00°C","26.00°C","11%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","188W","172W","92W","11.90V","5.10V","3.30V","11.00A","8.10A","0.00A","131W","41W","0W"
"2025-09-22T14:16:32.000Z","1419RPM","1628RPM","4153RPM","528RPM","1030RPM","35.00°C","53.00°C","36.00°C","41.00°C","45.00°C","1.27V","53.25°C","16%","1556RPM","42.00°C","34.00°C","26.00°C","11%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","188W","172W","92W","11.90V","5.10V","3.30V","11.00A","8.10A","0.00A","131W","41W","0W"
"2025-09-22T14:16:33.000Z","1419RPM","1628RPM","4153RPM","528RPM","1030RPM","35.00°C","53.00°C","36.00°C","41.00°C","45.00°C","1.27V","56.50°C","11%","1556RPM","42.00°C","34.00°C","26.00°C","11%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1800RPM","29.00°C","169W","154W","91W","11.90V","5.10V","3.30V","9.50A","8.00A","0.00A","113W","41W","0W"
"2025-09-22T14:16:34.000Z","1419RPM","1628RPM","4153RPM","528RPM","1030RPM","35.00°C","53.00°C","36.00°C","41.00°C","45.00°C","1.27V","54.50°C","13%","1556RPM","42.00°C","34.00°C","26.00°C","11%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","183W","167W","91W","11.90V","5.10V","3.30V","10.50A","8.30A","0.00A","125W","42W","0W"
"2025-09-22T14:16:35.000Z","1419RPM","1628RPM","4153RPM","528RPM","1030RPM","35.00°C","53.00°C","36.00°C","41.00°C","45.00°C","1.27V","54.50°C","13%","1556RPM","42.00°C","34.00°C","26.00°C","11%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","183W","167W","91W","11.90V","5.10V","3.30V","10.50A","8.30A","0.00A","125W","42W","0W"
"2025-09-22T14:16:36.000Z","1400RPM","1620RPM","4115RPM","543RPM","1032RPM","35.00°C","53.00°C","36.00°C","41.00°C","45.00°C","1.35V","53.88°C","9%","1556RPM","44.00°C","34.00°C","26.00°C","0%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1776RPM","29.00°C","175W","159W","91W","11.90V","5.10V","3.30V","10.00A","7.90A","0.00A","119W","40W","0W"
"2025-09-22T14:16:37.000Z","1400RPM","1620RPM","4115RPM","543RPM","1032RPM","35.00°C","53.00°C","36.00°C","41.00°C","45.00°C","1.35V","52.50°C","11%","1556RPM","44.00°C","34.00°C","26.00°C","0%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","170W","154W","91W","11.90V","5.10V","3.30V","9.50A","8.10A","0.00A","113W","41W","0W"
"2025-09-22T14:16:38.000Z","1400RPM","1620RPM","4115RPM","543RPM","1032RPM","35.00°C","53.00°C","36.00°C","41.00°C","45.00°C","1.35V","52.50°C","11%","1556RPM","44.00°C","34.00°C","26.00°C","0%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","170W","154W","91W","11.90V","5.10V","3.30V","9.50A","8.10A","0.00A","113W","41W","0W"
"2025-09-22T14:16:39.000Z","1400RPM","1620RPM","4115RPM","543RPM","1032RPM","35.00°C","53.00°C","36.00°C","41.00°C","45.00°C","1.35V","52.50°C","13%","1556RPM","44.00°C","34.00°C","26.00°C","0%","19%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","176W","160W","91W","11.90V","5.10V","3.30V","10.00A","8.10A","0.00A","119W","41W","0W"
"2025-09-22T14:16:40.000Z","1410RPM","1601RPM","4141RPM","532RPM","1031RPM","35.00°C","51.50°C","36.00°C","41.00°C","45.00°C","1.22V","51.75°C","16%","1555RPM","44.00°C","35.00°C","26.00°C","5%","21%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","194W","178W","92W","11.90V","5.10V","3.30V","11.50A","8.00A","0.00A","137W","41W","0W"
"2025-09-22T14:16:41.000Z","1410RPM","1601RPM","4141RPM","532RPM","1031RPM","35.00°C","51.50°C","36.00°C","41.00°C","45.00°C","1.22V","51.75°C","16%","1555RPM","44.00°C","35.00°C","26.00°C","5%","21%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","194W","178W","92W","11.90V","5.10V","3.30V","11.50A","8.00A","0.00A","137W","41W","0W"
"2025-09-22T14:16:42.000Z","1410RPM","1601RPM","4141RPM","532RPM","1031RPM","35.00°C","51.50°C","36.00°C","41.00°C","45.00°C","1.22V","51.25°C","14%","1555RPM","44.00°C","35.00°C","26.00°C","5%","21%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","176W","160W","91W","11.90V","5.10V","3.30V","10.00A","8.10A","0.00A","119W","41W","0W"
"2025-09-22T14:16:43.000Z","1410RPM","1601RPM","4141RPM","532RPM","1031RPM","35.00°C","51.50°C","36.00°C","41.00°C","45.00°C","1.22V","49.75°C","16%","1555RPM","44.00°C","35.00°C","26.00°C","5%","21%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","184W","169W","91W","11.90V","5.10V","0.10V","10.50A","8.00A","29.00A","125W","41W","3W"
"2025-09-22T14:16:44.000Z","1410RPM","1601RPM","4141RPM","532RPM","1031RPM","35.00°C","51.50°C","36.00°C","41.00°C","45.00°C","1.22V","49.75°C","16%","1555RPM","44.00°C","35.00°C","26.00°C","5%","21%","0%","38.00°C","41.00°C","0%","0%","0%","1784RPM","29.00°C","184W","169W","91W","11.90V","5.10V","0.10V","10.50A","8.00A","29.00A","125W","41W","3W"
"2025-09-22T14:16:45.000Z","1374RPM","1541RPM","4115RPM","524RPM","1030RPM","35.00°C","51.50°C","37.00°C","41.00°C","45.00°C","1.10V","49.13°C","18%","1558RPM","44.00°C","35.00°C","27.00°C","29%","21%","0%","38.00°C","42.00°C","0%","0%","0%","0RPM","29.00°C","203W","185W","91W","11.90V","5.00V","3.30V","12.00A","8.50A","0.00A","143W","43W","0W"
"2025-09-22T14:16:46.000Z","1374RPM","1541RPM","4115RPM","524RPM","1030RPM","35.00°C","51.50°C","37.00°C","41.00°C","45.00°C","1.10V","55.00°C","74%","1558RPM","44.00°C","35.00°C","27.00°C","29%","21%","0%","38.00°C","42.00°C","0%","0%","0%","1768RPM","29.00°C","242W","224W","93W","11.90V","5.00V","0.50V","13.50A","8.40A","42.00A","161W","42W","21W"
"2025-09-22T14:16:47.000Z","1374RPM","1541RPM","4115RPM","524RPM","1030RPM","35.00°C","51.50°C","37.00°C","41.00°C","45.00°C","1.10V","55.00°C","74%","1558RPM","44.00°C","35.00°C","27.00°C","29%","21%","0%","38.00°C","42.00°C","0%","0%","0%","1768RPM","29.00°C","242W","224W","93W","11.90V","5.00V","0.50V","13.50A","8.40A","42.00A","161W","42W","21W"
"2025-09-22T14:16:48.000Z","1374RPM","1541RPM","4115RPM","524RPM","1030RPM","35.00°C","51.50°C","37.00°C","41.00°C","45.00°C","1.10V","59.00°C","33%","1558RPM","44.00°C","35.00°C","27.00°C","29%","21%","0%","38.00°C","42.00°C","0%","0%","0%","1776RPM","29.00°C","195W","179W","92W","11.90V","5.00V","3.30V","11.50A","8.40A","0.00A","137W","42W","0W"
"2025-09-22T14:16:49.000Z","1315RPM","1245RPM","4141RPM","551RPM","1032RPM","35.00°C","56.00°C","37.00°C","41.00°C","45.00°C","1.14V","58.13°C","27%","1559RPM","44.00°C","36.00°C","28.00°C","36%","22%","0%","38.00°C","41.00°C","0%","0%","0%","1800RPM","29.00°C","223W","205W","92W","11.90V","5.10V","4.00V","13.50A","8.40A","0.50A","161W","43W","2W"
"2025-09-22T14:16:50.000Z","1315RPM","1245RPM","4141RPM","551RPM","1032RPM","35.00°C","56.00°C","37.00°C","41.00°C","45.00°C","1.14V","58.13°C","27%","1559RPM","44.00°C","36.00°C","28.00°C","36%","22%","0%","38.00°C","41.00°C","0%","0%","0%","1800RPM","29.00°C","223W","205W","92W","11.90V","5.10V","4.00V","13.50A","8.40A","0.50A","161W","43W","2W"
"2025-09-22T14:16:51.000Z","1315RPM","1245RPM","4141RPM","551RPM","1032RPM","35.00°C","56.00°C","37.00°C","41.00°C","45.00°C","1.14V","56.25°C","21%","1559RPM","44.00°C","36.00°C","28.00°C","36%","22%","0%","38.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","207W","190W","92W","11.90V","5.10V","3.30V","12.50A","8.10A","0.00A","149W","41W","0W"
"2025-09-22T14:16:52.000Z","1315RPM","1245RPM","4141RPM","551RPM","1032RPM","35.00°C","56.00°C","37.00°C","41.00°C","45.00°C","1.14V","55.88°C","18%","1559RPM","44.00°C","36.00°C","28.00°C","36%","22%","0%","38.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","782W","725W","93W","11.90V","5.10V","3.30V","12.00A","8.10A","164.00A","143W","41W","541W"
"2025-09-22T14:16:53.000Z","1315RPM","1245RPM","4141RPM","551RPM","1032RPM","35.00°C","56.00°C","37.00°C","41.00°C","45.00°C","1.14V","55.88°C","18%","1559RPM","44.00°C","36.00°C","28.00°C","36%","22%","0%","38.00°C","41.00°C","0%","0%","0%","1792RPM","29.00°C","782W","725W","93W","11.90V","5.10V","3.30V","12.00A","8.10A","164.00A","143W","41W","541W"
"2025-09-22T14:16:54.000Z","1096RPM","1081RPM","4128RPM","534RPM","1048RPM","35.00°C","54.00°C","36.00°C","41.00°C","45.00°C","1.22V","54.38°C","16%","1615RPM","44.00°C","36.00°C","28.00°C","31%","22%","0%","37.00°C","41.00°C","0%","0%","0%","1800RPM","29.00°C","207W","190W","92W","11.90V","5.10V","3.30V","12.50A","8.10A","0.00A","149W","41W","0W"
"2025-09-22T14:16:55.000Z","1096RPM","1081RPM","4128RPM","534RPM","1048RPM","35.00°C","54.00°C","36.00°C","41.00°C","45.00°C","1.22V","53.63°C","17%","1615RPM","44.00°C","36.00°C","28.00°C","31%","22%","0%","37.00°C","41.00°C","0%","0%","0%","1768RPM","29.00°C","175W","160W","91W","11.90V","5.10V","3.30V","10.00A","8.00A","0.00A","119W","41W","0W"
