Timestamp,"MB Fan #1","MB Fan #2","MB Fan #3","MB Fan #4","MB Fan #5","MB Temp #1","MB Temp #2","MB Temp #3","MB Temp #4","MB Temp #5","MB VCPU","CPU Package","CPU Load","GPU #1 Fan","GPU #1 Temp #1","GPU #1 Temp #2","GPU #1 Temp #3","GPU #1 Load","GPU #1 Memory Load","GPU #1 Video Engine","GPU #2 Temp #1","GPU #2 Temp #2","GPU #2 Load #1","GPU #2 Memory Load","GPU #2 Video Engine","HX1000i Fan","HX1000i Temp","HX1000i Power In #1","HX1000i Power Out #1","HX1000i Efficiency","HX1000i 12V Voltage","HX1000i 5V Voltage","HX1000i 3.3V Voltage","HX1000i 12V Current","HX1000i 5V Current","HX1000i 3.3V Current","HX1000i 12V Power","HX1000i 5V Power","HX1000i 3.3V Power"
21/9/2025 19:34:36 PM,1310RPM,1410RPM,4141RPM,532RPM,1055RPM,37.00°C,50.50°C,38.00°C,42.60°C,47.00°C,1.34V,50.75°C,16%,1559RPM,36.00°C,31.00°C,25.00°C,0%,11%,0%,38.00°C,41.00°C,0%,0%,0%,1768RPM,30.00°C,140W,126W,90W,11.90V,5.10V,3.30V,7.00A,8.30A,0.00A,83W,42W,0W
21/9/2025 19:34:38 PM,1310RPM,1410RPM,4141RPM,532RPM,1055RPM,37.00°C,50.50°C,38.00°C,42.60°C,47.00°C,1.34V,50.75°C,16%,1559RPM,36.00°C,31.00°C,25.00°C,0%,11%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,30.00°C,145W,131W,90W,11.90V,5.10V,3.30V,7.50A,8.10A,0.00A,89W,41W,0W
21/9/2025 19:34:40 PM,1310RPM,1410RPM,4141RPM,532RPM,1055RPM,37.00°C,50.50°C,38.00°C,42.60°C,47.00°C,1.34V,50.75°C,16%,1559RPM,36.00°C,31.00°C,25.00°C,0%,11%,0%,38.00°C,41.00°C,0%,0%,0%,1792RPM,30.00°C,113W,100W,88W,11.90V,5.00V,3.30V,5.00A,8.00A,0.00A,60W,40W,0W
21/9/2025 19:34:42 PM,1310RPM,1410RPM,4141RPM,532RPM,1055RPM,37.00°C,50.50°C,38.00°C,42.60°C,47.00°C,1.34V,50.63°C,10%,1559RPM,36.00°C,31.00°C,25.00°C,0%,11%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,30.00°C,119W,105W,88W,11.90V,5.00V,0.00V,5.50A,8.00A,0.00A,65W,40W,0W
21/9/2025 19:34:44 PM,1310RPM,1410RPM,4141RPM,532RPM,1055RPM,37.00°C,50.50°C,38.00°C,42.60°C,47.00°C,1.34V,50.63°C,10%,1559RPM,36.00°C,31.00°C,25.00°C,0%,11%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,30.00°C,107W,94W,87W,11.90V,5.00V,3.30V,4.50A,8.00A,0.00A,54W,40W,0W
21/9/2025 19:34:46 PM,1310RPM,1410RPM,4141RPM,532RPM,1055RPM,37.00°C,50.50°C,38.00°C,42.60°C,47.00°C,1.34V,50.63°C,10%,1559RPM,36.00°C,31.00°C,25.00°C,0%,11%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,30.00°C,127W,113W,89W,11.90V,5.10V,3.30V,6.00A,8.10A,0.00A,71W,41W,0W
21/9/2025 19:34:48 PM,1310RPM,1410RPM,4141RPM,532RPM,1055RPM,37.00°C,50.50°C,38.00°C,42.60°C,47.00°C,1.34V,50.63°C,10%,1559RPM,36.00°C,31.00°C,25.00°C,0%,11%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,30.00°C,132W,118W,89W,11.90V,5.00V,3.30V,6.50A,8.10A,0.00A,77W,41W,0W
21/9/2025 19:34:50 PM,1310RPM,1410RPM,4141RPM,532RPM,1055RPM,37.00°C,50.50°C,38.00°C,42.60°C,47.00°C,1.34V,50.63°C,4%,1559RPM,36.00°C,31.00°C,25.00°C,0%,11%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,30.00°C,385W,360W,93W,11.90V,37.50V,30.00V,5.00A,8.00A,0.00A,60W,300W,0W
21/9/2025 19:34:52 PM,1310RPM,1410RPM,4141RPM,532RPM,1055RPM,37.00°C,50.50°C,38.00°C,42.60°C,47.00°C,1.34V,50.63°C,4%,1559RPM,36.00°C,31.00°C,25.00°C,0%,11%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,30.00°C,126W,112W,89W,11.90V,5.10V,3.30V,6.00A,8.00A,0.00A,71W,41W,0W
21/9/2025 19:34:54 PM,1343RPM,1475RPM,4141RPM,543RPM,1038RPM,37.00°C,63.00°C,38.00°C,42.60°C,47.00°C,1.23V,62.88°C,14%,1560RPM,36.00°C,30.00°C,25.00°C,0%,11%,0%,37.00°C,41.00°C,0%,0%,0%,1776RPM,30.00°C,6875W,5083W,74W,11.90V,5.00V,40.00V,7.00A,8.00A,124.00A,83W,40W,4960W
21/9/2025 19:34:56 PM,1343RPM,1475RPM,4141RPM,543RPM,1038RPM,37.00°C,63.00°C,38.00°C,42.60°C,47.00°C,1.23V,62.88°C,14%,1560RPM,36.00°C,30.00°C,25.00°C,0%,11%,0%,37.00°C,41.00°C,0%,0%,0%,1776RPM,30.00°C,145W,130W,90W,11.90V,5.10V,3.30V,7.50A,8.00A,0.00A,89W,41W,0W
21/9/2025 19:34:58 PM,1343RPM,1475RPM,4141RPM,543RPM,1038RPM,37.00°C,63.00°C,38.00°C,42.60°C,47.00°C,1.23V,62.88°C,14%,1560RPM,36.00°C,30.00°C,25.00°C,0%,11%,0%,37.00°C,41.00°C,0%,0%,0%,1792RPM,30.00°C,162W,147W,91W,11.90V,5.00V,3.30V,9.00A,8.00A,0.00A,107W,40W,0W
21/9/2025 19:35:00 PM,1343RPM,1475RPM,4141RPM,543RPM,1038RPM,37.00°C,63.00°C,38.00°C,42.60°C,47.00°C,1.23V,62.88°C,14%,1560RPM,36.00°C,30.00°C,25.00°C,0%,11%,0%,37.00°C,41.00°C,0%,0%,0%,1792RPM,30.00°C,139W,125W,90W,11.90V,5.10V,3.30V,7.00A,8.10A,0.00A,83W,41W,0W
21/9/2025 19:35:02 PM,1343RPM,1475RPM,4141RPM,543RPM,1038RPM,37.00°C,63.00°C,38.00°C,42.60°C,47.00°C,1.23V,62.88°C,10%,1560RPM,36.00°C,30.00°C,25.00°C,0%,11%,0%,37.00°C,41.00°C,0%,0%,0%,1792RPM,30.00°C,52261W,21457W,41W,11.90V,5.10V,11.90V,6.00A,11.90A,1792.00A,71W,61W,21325W
21/9/2025 19:35:04 PM,1343RPM,1475RPM,4141RPM,543RPM,1038RPM,37.00°C,63.00°C,38.00°C,42.60°C,47.00°C,1.23V,62.88°C,10%,1560RPM,36.00°C,30.00°C,25.00°C,0%,11%,0%,37.00°C,41.00°C,0%,0%,0%,1784RPM,30.00°C,150W,135W,90W,11.90V,5.00V,0.00V,8.00A,8.00A,40.00A,95W,40W,0W
21/9/2025 19:35:06 PM,1388RPM,1553RPM,4153RPM,529RPM,1054RPM,37.00°C,60.50°C,38.00°C,42.60°C,47.00°C,1.12V,60.63°C,16%,1557RPM,36.00°C,31.00°C,25.00°C,0%,12%,0%,38.00°C,41.00°C,0%,0%,0%,1792RPM,30.00°C,28891W,14587W,50W,11.90V,1792.00V,3.30V,6.00A,8.10A,0.00A,71W,14515W,0W
21/9/2025 19:35:08 PM,1388RPM,1553RPM,4153RPM,529RPM,1054RPM,37.00°C,60.50°C,38.00°C,42.60°C,47.00°C,1.12V,60.63°C,16%,1557RPM,36.00°C,31.00°C,25.00°C,0%,12%,0%,38.00°C,41.00°C,0%,0%,0%,1768RPM,30.00°C,144W,129W,90W,11.90V,5.00V,3.30V,7.50A,8.00A,0.00A,89W,40W,0W
21/9/2025 19:35:10 PM,1388RPM,1553RPM,4153RPM,529RPM,1054RPM,37.00°C,60.50°C,38.00°C,42.60°C,47.00°C,1.12V,60.63°C,16%,1557RPM,36.00°C,31.00°C,25.00°C,0%,12%,0%,38.00°C,41.00°C,0%,0%,0%,1768RPM,30.00°C,138W,124W,90W,11.90V,5.10V,3.30V,7.00A,8.00A,0.00A,83W,41W,0W
21/9/2025 19:35:12 PM,1388RPM,1553RPM,4153RPM,529RPM,1054RPM,37.00°C,60.50°C,38.00°C,42.60°C,47.00°C,1.12V,60.63°C,16%,1557RPM,36.00°C,31.00°C,25.00°C,0%,12%,0%,38.00°C,41.00°C,0%,0%,0%,1768RPM,30.00°C,138W,123W,90W,11.90V,5.00V,3.30V,7.00A,8.00A,0.00A,83W,40W,0W
21/9/2025 19:35:14 PM,1388RPM,1553RPM,4153RPM,529RPM,1054RPM,37.00°C,60.50°C,38.00°C,42.60°C,47.00°C,1.12V,60.63°C,16%,1557RPM,36.00°C,31.00°C,25.00°C,0%,12%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,30.00°C,133W,119W,89W,11.90V,5.00V,3.30V,6.50A,8.30A,0.00A,77W,42W,0W
21/9/2025 19:35:16 PM,1374RPM,1534RPM,4128RPM,703RPM,1056RPM,37.00°C,62.50°C,38.00°C,42.60°C,47.00°C,1.16V,60.13°C,13%,1553RPM,36.00°C,31.00°C,25.00°C,0%,13%,0%,37.00°C,41.00°C,0%,0%,0%,1792RPM,30.00°C,264W,245W,93W,11.90V,5.00V,3.30V,8.00A,30.00A,0.00A,95W,150W,0W
21/9/2025 19:35:18 PM,1374RPM,1534RPM,4128RPM,703RPM,1056RPM,37.00°C,62.50°C,38.00°C,42.60°C,47.00°C,1.16V,60.13°C,13%,1553RPM,36.00°C,31.00°C,25.00°C,0%,13%,0%,37.00°C,41.00°C,0%,0%,0%,1800RPM,30.00°C,133W,119W,89W,11.90V,5.10V,3.30V,6.50A,8.10A,0.00A,77W,41W,0W
21/9/2025 19:35:20 PM,1347RPM,1478RPM,4128RPM,529RPM,1038RPM,37.00°C,60.00°C,38.00°C,42.60°C,47.00°C,1.15V,60.38°C,22%,1556RPM,36.00°C,31.00°C,25.00°C,37%,13%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,30.00°C,164W,149W,91W,11.90V,5.00V,3.30V,9.00A,8.40A,0.00A,107W,42W,0W
21/9/2025 19:35:22 PM,1347RPM,1478RPM,4128RPM,529RPM,1038RPM,37.00°C,60.00°C,38.00°C,42.60°C,47.00°C,1.15V,60.38°C,22%,1556RPM,36.00°C,31.00°C,25.00°C,37%,13%,0%,38.00°C,41.00°C,0%,0%,0%,1792RPM,30.00°C,134W,119W,89W,11.90V,5.00V,3.30V,6.50A,8.40A,0.00A,77W,42W,0W
21/9/2025 19:35:24 PM,1347RPM,1478RPM,4128RPM,529RPM,1038RPM,37.00°C,60.00°C,38.00°C,42.60°C,47.00°C,1.15V,60.38°C,22%,1556RPM,36.00°C,31.00°C,25.00°C,37%,13%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,30.00°C,156W,141W,90W,11.90V,5.00V,3.30V,8.50A,8.00A,0.00A,101W,40W,0W
21/9/2025 19:35:26 PM,1347RPM,1478RPM,4128RPM,529RPM,1038RPM,37.00°C,60.00°C,38.00°C,42.60°C,47.00°C,1.15V,60.38°C,22%,1556RPM,36.00°C,31.00°C,25.00°C,37%,13%,0%,38.00°C,41.00°C,0%,0%,0%,1800RPM,30.00°C,125W,111W,89W,11.90V,5.00V,3.30V,6.00A,7.90A,0.00A,71W,40W,0W
21/9/2025 19:35:28 PM,1347RPM,1478RPM,4128RPM,529RPM,1038RPM,37.00°C,60.00°C,38.00°C,42.60°C,47.00°C,1.15V,60.38°C,22%,1556RPM,36.00°C,31.00°C,25.00°C,37%,13%,0%,38.00°C,41.00°C,0%,0%,0%,1776RPM,30.00°C,125W,111W,89W,11.90V,5.00V,3.30V,6.00A,7.90A,0.00A,71W,40W,0W
21/9/2025 19:35:30 PM,1347RPM,1478RPM,4128RPM,529RPM,1038RPM,37.00°C,60.00°C,38.00°C,42.60°C,47.00°C,1.15V,60.25°C,14%,1556RPM,36.00°C,31.00°C,25.00°C,37%,13%,0%,38.00°C,41.00°C,0%,0%,0%,1784RPM,30.00°C,1189W,1085W,91W,0.00V,112.50V,40.00V,5.00A,8.40A,3.50A,0W,945W,140W
21/9/2025 19:35:32 PM,1246RPM,1284RPM,4128RPM,536RPM,1055RPM,37.00°C,56.50°C,38.00°C,42.60°C,47.00°C,1.19V,59.25°C,33%,1560RPM,38.00°C,31.00°C,25.00°C,0%,13%,0%,38.00°C,42.00°C,0%,0%,0%,1776RPM,30.00°C,29010W,14627W,50W,11.90V,1776.00V,40.00V,8.50A,8.10A,3.50A,101W,14386W,140W
21/9/2025 19:35:34 PM,1246RPM,1284RPM,4128RPM,536RPM,1055RPM,37.00°C,56.50°C,38.00°C,42.60°C,47.00°C,1.19V,59.25°C,33%,1560RPM,38.00°C,31.00°C,25.00°C,0%,13%,0%,38.00°C,42.00°C,0%,0%,0%,1784RPM,30.00°C,133W,119W,89W,11.90V,5.10V,3.30V,6.50A,8.10A,0.00A,77W,41W,0W
21/9/2025 19:35:36 PM,1246RPM,1284RPM,4128RPM,536RPM,1055RPM,37.00°C,56.50°C,38.00°C,42.60°C,47.00°C,1.19V,59.25°C,33%,1560RPM,38.00°C,31.00°C,25.00°C,0%,13%,0%,38.00°C,42.00°C,0%,0%,0%,1792RPM,30.00°C,132W,118W,89W,11.90V,5.10V,3.30V,6.50A,8.00A,0.00A,77W,41W,0W
21/9/2025 19:35:38 PM,1246RPM,1284RPM,4128RPM,536RPM,1055RPM,37.00°C,56.50°C,38.00°C,42.60°C,47.00°C,1.19V,59.25°C,33%,1560RPM,38.00°C,31.00°C,25.00°C,0%,13%,0%,38.00°C,42.00°C,0%,0%,0%,1792RPM,30.00°C,101W,88W,87W,11.90V,5.00V,3.30V,4.00A,8.00A,0.00A,48W,40W,0W
21/9/2025 19:35:40 PM,1246RPM,1284RPM,4128RPM,536RPM,1055RPM,37.00°C,56.50°C,38.00°C,42.60°C,47.00°C,1.19V,56.25°C,34%,1560RPM,38.00°C,31.00°C,25.00°C,0%,13%,0%,38.00°C,42.00°C,0%,0%,0%,1768RPM,30.00°C,1476W,1330W,90W,37.50V,5.00V,3.30V,5.00A,8.00A,334.00A,188W,40W,1102W
21/9/2025 19:35:42 PM,1295RPM,1620RPM,4115RPM,531RPM,1055RPM,37.00°C,49.50°C,38.00°C,42.60°C,47.00°C,1.22V,50.25°C,6%,1570RPM,36.00°C,31.00°C,25.00°C,15%,13%,0%,37.00°C,41.00°C,0%,0%,0%,1768RPM,30.00°C,127W,113W,89W,11.90V,5.10V,3.30V,6.00A,8.10A,0.00A,71W,41W,0W
21/9/2025 19:35:44 PM,1295RPM,1620RPM,4115RPM,531RPM,1055RPM,37.00°C,49.50°C,38.00°C,42.60°C,47.00°C,1.22V,48.13°C,8%,1570RPM,36.00°C,31.00°C,25.00°C,15%,13%,0%,37.00°C,41.00°C,0%,0%,0%,1768RPM,30.00°C,114W,100W,88W,11.90V,5.00V,3.30V,5.00A,8.10A,0.00A,60W,41W,0W
21/9/2025 19:35:46 PM,1295RPM,1620RPM,4115RPM,531RPM,1055RPM,37.00°C,49.50°C,38.00°C,42.60°C,47.00°C,1.22V,48.13°C,8%,1570RPM,36.00°C,31.00°C,25.00°C,15%,13%,0%,37.00°C,41.00°C,0%,0%,0%,1792RPM,30.00°C,145W,131W,90W,11.90V,5.10V,3.30V,7.50A,8.10A,0.00A,89W,41W,0W
21/9/2025 19:35:48 PM,1295RPM,1620RPM,4115RPM,531RPM,1055RPM,37.00°C,49.50°C,38.00°C,42.60°C,47.00°C,1.22V,48.13°C,8%,1570RPM,36.00°C,31.00°C,25.00°C,15%,13%,0%,37.00°C,41.00°C,0%,0%,0%,1768RPM,30.00°C,113W,100W,88W,11.90V,5.00V,3.30V,5.00A,8.00A,0.00A,60W,40W,0W
21/9/2025 19:35:50 PM,1295RPM,1620RPM,4115RPM,531RPM,1055RPM,37.00°C,49.50°C,38.00°C,42.60°C,47.00°C,1.22V,48.13°C,8%,1570RPM,36.00°C,31.00°C,25.00°C,15%,13%,0%,37.00°C,41.00°C,0%,0%,0%,1792RPM,30.00°C,107W,93W,87W,11.90V,5.00V,3.30V,4.50A,7.90A,0.00A,54W,40W,0W
21/9/2025 19:35:52 PM,1295RPM,1620RPM,4115RPM,531RPM,1055RPM,37.00°C,49.50°C,38.00°C,42.60°C,47.00°C,1.22V,48.13°C,8%,1570RPM,36.00°C,31.00°C,25.00°C,15%,13%,0%,37.00°C,41.00°C,0%,0%,0%,1792RPM,30.00°C,107W,93W,87W,11.90V,5.00V,3.30V,4.50A,7.90A,0.00A,54W,40W,0W
21/9/2025 19:35:54 PM,1363RPM,1437RPM,4141RPM,530RPM,1038RPM,37.00°C,46.00°C,38.00°C,42.60°C,47.00°C,1.24V,48.38°C,10%,1558RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1792RPM,30.00°C,135W,121W,89W,6.00V,5.00V,6.50V,8.00A,8.00A,5.00A,48W,40W,33W
21/9/2025 19:35:56 PM,1305RPM,1437RPM,4128RPM,615RPM,1039RPM,37.00°C,45.00°C,37.00°C,42.60°C,47.00°C,1.26V,45.25°C,4%,1564RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1792RPM,30.00°C,107W,93W,87W,11.90V,5.00V,3.30V,4.50A,7.90A,0.00A,54W,40W,0W
21/9/2025 19:35:58 PM,1305RPM,1437RPM,4128RPM,615RPM,1039RPM,37.00°C,45.00°C,37.00°C,42.60°C,47.00°C,1.26V,44.75°C,4%,1564RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1776RPM,30.00°C,100W,87W,87W,11.90V,5.00V,3.30V,4.00A,7.90A,0.00A,48W,40W,0W
21/9/2025 19:36:00 PM,1305RPM,1437RPM,4128RPM,615RPM,1039RPM,37.00°C,45.00°C,37.00°C,42.60°C,47.00°C,1.26V,44.75°C,4%,1564RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1776RPM,30.00°C,125W,111W,89W,11.90V,5.00V,1776.00V,6.00A,8.00A,0.00A,71W,40W,0W
21/9/2025 19:36:02 PM,1305RPM,1437RPM,4128RPM,615RPM,1039RPM,37.00°C,45.00°C,37.00°C,42.60°C,47.00°C,1.26V,44.75°C,4%,1564RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1776RPM,30.00°C,113W,100W,88W,11.90V,5.10V,3.30V,5.00A,7.90A,0.00A,60W,40W,0W
21/9/2025 19:36:04 PM,1305RPM,1437RPM,4128RPM,615RPM,1039RPM,37.00°C,45.00°C,37.00°C,42.60°C,47.00°C,1.26V,44.75°C,4%,1564RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1776RPM,30.00°C,132W,118W,89W,11.90V,5.10V,3.30V,6.50A,7.90A,0.00A,77W,40W,0W
21/9/2025 19:36:06 PM,1305RPM,1437RPM,4128RPM,615RPM,1039RPM,37.00°C,45.00°C,37.00°C,42.60°C,47.00°C,1.26V,44.38°C,4%,1564RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1792RPM,30.00°C,119W,105W,88W,11.90V,5.00V,3.30V,5.50A,8.00A,0.00A,65W,40W,0W
21/9/2025 19:36:08 PM,1305RPM,1437RPM,4128RPM,615RPM,1039RPM,37.00°C,45.00°C,37.00°C,42.60°C,47.00°C,1.26V,44.38°C,4%,1564RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1792RPM,29.50°C,524W,490W,93W,11.90V,5.10V,108.00V,6.00A,8.00A,3.50A,71W,41W,378W
21/9/2025 19:36:10 PM,1314RPM,1337RPM,4128RPM,534RPM,1056RPM,37.00°C,61.00°C,38.00°C,42.60°C,47.00°C,1.22V,60.38°C,9%,1558RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1792RPM,0.50°C,24985W,13219W,53W,128.00V,5.10V,108.00V,100.00A,8.00A,3.50A,12800W,41W,378W
21/9/2025 19:36:12 PM,1314RPM,1337RPM,4128RPM,534RPM,1056RPM,37.00°C,61.00°C,38.00°C,42.60°C,47.00°C,1.22V,60.38°C,9%,1558RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1792RPM,29.50°C,120W,106W,88W,11.90V,5.10V,3.30V,5.50A,8.00A,0.00A,65W,41W,0W
21/9/2025 19:36:14 PM,1314RPM,1337RPM,4128RPM,534RPM,1056RPM,37.00°C,61.00°C,38.00°C,42.60°C,47.00°C,1.22V,60.38°C,9%,1558RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1768RPM,29.50°C,132W,118W,89W,11.90V,5.10V,3.30V,6.50A,8.00A,0.00A,77W,41W,0W
21/9/2025 19:36:16 PM,1314RPM,1337RPM,4128RPM,534RPM,1056RPM,37.00°C,61.00°C,38.00°C,42.60°C,47.00°C,1.22V,60.38°C,9%,1558RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1768RPM,29.50°C,126W,112W,89W,11.90V,5.10V,3.30V,6.00A,8.00A,0.00A,71W,41W,0W
21/9/2025 19:36:18 PM,1314RPM,1337RPM,4128RPM,534RPM,1056RPM,37.00°C,61.00°C,38.00°C,42.60°C,47.00°C,1.22V,61.00°C,13%,1558RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,230RPM,29.50°C,1449W,1278W,88W,11.90V,5.10V,0.00V,104.00A,8.00A,4.00A,1238W,41W,0W
21/9/2025 19:36:20 PM,1209RPM,1255RPM,4115RPM,535RPM,1056RPM,37.00°C,60.00°C,38.00°C,41.80°C,47.00°C,1.21V,63.25°C,12%,1563RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,38.00°C,40.00°C,0%,0%,0%,7RPM,116.00°C,139W,123W,89W,11.90V,5.00V,4.00V,7.00A,7.90A,0.10A,83W,40W,0W
21/9/2025 19:36:22 PM,1209RPM,1255RPM,4115RPM,535RPM,1056RPM,37.00°C,60.00°C,38.00°C,41.80°C,47.00°C,1.21V,63.25°C,12%,1563RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,38.00°C,40.00°C,0%,0%,0%,1792RPM,29.50°C,114W,100W,88W,11.90V,5.00V,3.30V,5.00A,8.10A,0.00A,60W,41W,0W
21/9/2025 19:36:24 PM,1209RPM,1255RPM,4115RPM,535RPM,1056RPM,37.00°C,60.00°C,38.00°C,41.80°C,47.00°C,1.21V,63.25°C,12%,1563RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,38.00°C,40.00°C,0%,0%,0%,1776RPM,29.50°C,125W,111W,89W,11.90V,5.00V,3.30V,6.00A,7.90A,0.00A,71W,40W,0W
21/9/2025 19:36:26 PM,1209RPM,1255RPM,4115RPM,535RPM,1056RPM,37.00°C,60.00°C,38.00°C,41.80°C,47.00°C,1.21V,63.25°C,12%,1563RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,38.00°C,40.00°C,0%,0%,0%,1768RPM,29.50°C,119W,105W,88W,11.90V,5.00V,3.30V,5.50A,7.90A,0.00A,65W,40W,0W
21/9/2025 19:36:28 PM,1209RPM,1255RPM,4115RPM,535RPM,1056RPM,37.00°C,60.00°C,38.00°C,41.80°C,47.00°C,1.21V,63.25°C,11%,1563RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,38.00°C,40.00°C,0%,0%,0%,1768RPM,29.50°C,119W,105W,88W,11.90V,5.00V,3.30V,5.50A,7.90A,0.00A,65W,40W,0W
21/9/2025 19:36:30 PM,1209RPM,1255RPM,4115RPM,535RPM,1056RPM,37.00°C,60.00°C,38.00°C,41.80°C,47.00°C,1.21V,63.25°C,11%,1563RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,38.00°C,40.00°C,0%,0%,0%,1784RPM,29.50°C,453W,424W,94W,64.00V,5.00V,3.30V,6.00A,7.90A,0.00A,384W,40W,0W
21/9/2025 19:36:32 PM,1210RPM,1264RPM,4128RPM,532RPM,1039RPM,37.00°C,63.50°C,38.00°C,41.80°C,47.00°C,1.17V,62.13°C,14%,1563RPM,36.00°C,30.00°C,24.00°C,0%,13%,0%,38.00°C,41.00°C,0%,0%,0%,1784RPM,29.50°C,52W,40W,76W,1.00V,5.00V,3.30V,0.10A,7.90A,0.00A,0W,40W,0W
21/9/2025 19:36:34 PM,1221RPM,1259RPM,4141RPM,533RPM,1055RPM,37.00°C,61.50°C,38.00°C,41.80°C,47.00°C,1.20V,61.63°C,10%,1566RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1792RPM,29.50°C,113W,99W,88W,11.90V,5.00V,3.30V,5.00A,7.90A,0.00A,60W,40W,0W
21/9/2025 19:36:36 PM,1221RPM,1259RPM,4141RPM,533RPM,1055RPM,37.00°C,61.50°C,38.00°C,41.80°C,47.00°C,1.20V,61.63°C,10%,1566RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,30RPM,3.30°C,113W,99W,88W,11.90V,5.00V,3.30V,5.00A,7.90A,0.00A,60W,40W,0W
21/9/2025 19:36:38 PM,1221RPM,1259RPM,4141RPM,533RPM,1055RPM,37.00°C,61.50°C,38.00°C,41.80°C,47.00°C,1.20V,63.00°C,13%,1566RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,3RPM,29.50°C,24244W,11890W,49W,120.00V,60.00V,40.00V,29.50A,112.50A,40.00A,3540W,6750W,1600W
21/9/2025 19:36:40 PM,1221RPM,1259RPM,4141RPM,533RPM,1055RPM,37.00°C,61.50°C,38.00°C,41.80°C,47.00°C,1.20V,63.00°C,13%,1566RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1768RPM,29.50°C,120W,106W,88W,11.90V,5.00V,3.30V,5.50A,8.10A,0.00A,65W,41W,0W
21/9/2025 19:36:42 PM,1221RPM,1259RPM,4141RPM,533RPM,1055RPM,37.00°C,61.50°C,38.00°C,41.80°C,47.00°C,1.20V,63.00°C,13%,1566RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1776RPM,29.50°C,127W,113W,89W,11.90V,5.10V,3.30V,6.00A,8.10A,0.00A,71W,41W,0W
21/9/2025 19:36:44 PM,1221RPM,1259RPM,4141RPM,533RPM,1055RPM,37.00°C,61.50°C,38.00°C,41.80°C,47.00°C,1.20V,63.00°C,13%,1566RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1792RPM,29.50°C,126W,112W,89W,11.90V,5.10V,3.30V,6.00A,8.00A,0.00A,71W,41W,0W
21/9/2025 19:36:46 PM,1221RPM,1259RPM,4141RPM,533RPM,1055RPM,37.00°C,61.50°C,38.00°C,41.80°C,47.00°C,1.20V,63.00°C,13%,1566RPM,36.00°C,30.00°C,25.00°C,0%,13%,0%,37.00°C,40.00°C,0%,0%,0%,1792RPM,29.50°C,138W,124W,90W,11.90V,5.00V,3.30V,7.00A,8.10A,0.00A,83W,41W,0W
